"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:35","EDG2024",24,168.8,2023-10-20
"2","08:35","EHG2024",12,135.25,2023-10-20
"3","08:35","EEH2024",6,123.5,2023-10-20
"4","08:35","EAH2024",6,152,2023-10-20
"5","08:35","EHF2024",12,101.85,2023-10-20
"6","08:35","EDF2024",24,121.95,2023-10-20
"7","08:37","EAZ2024",12,106,2023-10-20
"8","09:29","EAH2024",10,151.5,2023-10-20
"9","09:29","EAZ2024",10,105.5,2023-10-20
"10","10:42","HVZ2024",7,77,2023-10-20
"11","10:42","BVZ2024",7,0,2023-10-20
"12","10:42","BVU2024",7,0,2023-10-20
"13","10:42","BVH2024",7,0,2023-10-20
"14","10:42","BVM2024",7,0,2023-10-20
"15","10:42","BQM2024",2,103,2023-10-20
"16","10:42","BNM2024",1,126.5,2023-10-20
"17","10:43","BQM2024",2,102,2023-10-20
"18","10:44","BNM2024",2,126.99,2023-10-20
"19","10:47","BVH2025",1,74,2023-10-20
"20","10:48","BQM2025",4,96.62,2023-10-20
"21","10:49","BVM2025",1,82,2023-10-20
"22","10:49","BVM2025",1,81.5,2023-10-20
"23","11:11","BVH2025",1,74.25,2023-10-20
"24","11:12","BNM2024",2,126.99,2023-10-20
"25","11:12","BVH2025",1,74.5,2023-10-20
"26","11:14","BVM2025",2,82.15,2023-10-20
"27","11:19","BNH2024",10,128,2023-10-20
"28","11:20","BVH2025",3,74.5,2023-10-20
"29","11:23","BNM2024",1,127.19,2023-10-20
"30","11:23","BNU2024",1,127.5,2023-10-20
"31","11:24","BNM2024",1,127.2,2023-10-20
"32","11:24","BNM2024",2,127.25,2023-10-20
"33","11:30","BNM2024",5,127.1,2023-10-20
"34","11:38","BNM2024",5,127.1,2023-10-20
"35","11:39","BNM2024",1,127.25,2023-10-20
"36","11:42","BNM2024",15,127.25,2023-10-20
"37","11:48","BQU2024",2,100.25,2023-10-20
"38","12:01","HVZ2025",2,72.25,2023-10-20
"39","12:01","BVM2025",2,82.15,2023-10-20
"40","12:01","BVH2025",2,74.15,2023-10-20
"41","12:01","BVZ2025",2,50.96,2023-10-20
"42","12:01","BVU2025",2,81.89,2023-10-20
"43","12:34","BNU2024",2,127.5,2023-10-20
"44","12:36","HQM20250018500C",15,0.75,2023-10-20
"45","12:52","GVM2024",15,10.5,2023-10-20
"46","12:53","BVZ2025",1,51,2023-10-20
"47","13:32","EDZ2023",12,98.05,2023-10-20
"48","13:33","EHV2023",12,94.65,2023-10-20
"49","13:33","EDG2024",12,167.9,2023-10-20
"50","13:34","BQH2024",1,140.35,2023-10-20
"51","13:34","EHV2023",12,94.9,2023-10-20
"52","13:34","EHV2023",12,94.95,2023-10-20
"53","13:34","EDV2023",12,120,2023-10-20
"54","13:34","EHV2023",12,94,2023-10-20
"55","13:34","EEZ2025",12,83.05,2023-10-20
"56","13:34","EDV2023",12,120,2023-10-20
"57","13:34","EHV2023",12,94,2023-10-20
"58","13:34","EEZ2025",12,83.05,2023-10-20
"59","13:35","EAZ2025",12,113.55,2023-10-20
"60","13:35","EAZ2025",12,113.55,2023-10-20
"61","13:35","EDZ2023",12,95.5,2023-10-20
"62","13:35","EDZ2023",12,96.65,2023-10-20
"63","13:35","EDZ2023",24,98,2023-10-20
"64","13:35","EDZ2023",12,96.45,2023-10-20
"65","13:35","EAH2025",24,148,2023-10-20
"66","13:35","EHZ2023",12,74.85,2023-10-20
"67","13:35","EHZ2023",12,75,2023-10-20
"68","13:35","EDZ2023",12,94.15,2023-10-20
"69","13:35","EAZ2023",12,113.2,2023-10-20
"70","13:35","EDV2023",12,120.75,2023-10-20
"71","13:35","EDX2023",12,123.45,2023-10-20
"72","13:35","EDX2023",12,123.5,2023-10-20
"73","13:35","EAZ2023",12,113.2,2023-10-20
"74","13:35","EDV2023",12,120.8,2023-10-20
"75","13:35","EDZ2023",12,94.85,2023-10-20
"76","13:35","EDV2023",12,120.8,2023-10-20
"77","13:36","EHX2023",12,96.1,2023-10-20
"78","13:36","EHX2023",12,95.55,2023-10-20
"79","13:36","EHX2023",24,95.5,2023-10-20
"80","13:36","EHX2023",12,95.15,2023-10-20
"81","13:36","EHX2023",12,95.5,2023-10-20
"82","13:37","EAZ2024",12,106,2023-10-20
"83","13:37","EAH2027",12,132,2023-10-20
"84","13:37","EEH2027",12,91.45,2023-10-20
"85","13:38","EHZ2023",12,75,2023-10-20
"86","13:38","EDF2024",12,119.65,2023-10-20
"87","13:38","EDF2024",24,120,2023-10-20
"88","13:38","EDF2024",12,119,2023-10-20
"89","13:38","EDF2024",12,119.05,2023-10-20
"90","13:38","EHF2024",12,100.55,2023-10-20
"91","13:38","EDF2024",12,119.15,2023-10-20
"92","13:38","EEH2027",12,89.7,2023-10-20
"93","13:38","EHF2024",12,99.9,2023-10-20
"94","13:39","EHG2024",12,135.5,2023-10-20
"95","13:39","EEZ2026",12,76.75,2023-10-20
"96","13:40","EEZ2026",12,76.65,2023-10-20
"97","13:40","EEZ2026",12,76.7,2023-10-20
"98","13:41","EEZ2024",14,81.8,2023-10-20
"99","13:41","EEZ2024",12,81.45,2023-10-20
"100","13:41","EEZ2024",24,81.6,2023-10-20
"101","13:41","EEZ2024",12,81.75,2023-10-20
"102","13:41","EEZ2024",24,80,2023-10-20
"103","13:42","EEZ2024",12,79.9,2023-10-20
"104","13:42","EEZ2024",2,80,2023-10-20
"105","13:44","EEZ2026",12,77.1,2023-10-20
"106","13:45","BNM2024",1,126.75,2023-10-20
"107","13:45","BQM2024",1,101.35,2023-10-20
"108","13:45","BQM2024",1,101.25,2023-10-20
"109","13:45","BQU2024",2,99.75,2023-10-20
"110","13:45","BQM2024",3,101,2023-10-20
"111","13:45","BQZ2024",2,82.8,2023-10-20
"112","13:45","BVM2024",2,90,2023-10-20
"113","13:46","EEH2027",12,90.75,2023-10-20
"114","13:46","EAM2024",24,186,2023-10-20
"115","13:48","EAZ2027",12,105,2023-10-20
"116","13:48","EAZ2027",12,105,2023-10-20
"117","13:51","EAM2027",12,176,2023-10-20
"118","13:51","EAZ2027",12,104.4,2023-10-20
"119","13:52","EEZ2027",12,74,2023-10-20
"120","13:52","EEZ2027",12,73.9,2023-10-20
"121","13:52","EEZ2027",12,73.85,2023-10-20
"122","13:53","EAU2024",2,187,2023-10-20
"123","13:53","EAM2027",12,173.25,2023-10-20
"124","13:53","EAM2027",12,174.4,2023-10-20
"125","13:53","EAM2027",12,174.85,2023-10-20
"126","13:53","EAM2027",12,175,2023-10-20
"127","13:53","EAU2027",12,175.75,2023-10-20
"128","13:53","EAH2027",12,129.4,2023-10-20
"129","13:53","EAH2027",24,129.6,2023-10-20
"130","13:53","EAH2027",12,130,2023-10-20
"131","13:53","EAU2027",12,174.6,2023-10-20
"132","13:53","EAU2027",12,175.75,2023-10-20
"133","13:53","EAU2027",12,173.85,2023-10-20
"134","13:53","EAU2027",12,174.05,2023-10-20
"135","13:53","EEU2027",12,136.75,2023-10-20
"136","13:54","EEM2027",12,135.95,2023-10-20
