"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:38","EEH2024",12,109.5,2023-10-13
"2","08:38","EAU2027",24,170.8,2023-10-13
"3","08:38","EAM2027",24,171,2023-10-13
"4","08:40","EEU2027",12,130,2023-10-13
"5","08:40","EAM2027",12,171,2023-10-13
"6","08:40","EAZ2023",12,112.15,2023-10-13
"7","10:56","GQU2024",5,21,2023-10-13
"8","10:56","GQM2024",5,21.5,2023-10-13
"9","10:56","GQZ2024",5,19.75,2023-10-13
"10","10:56","GQU2024",5,21,2023-10-13
"11","10:56","GQM2024",5,21.5,2023-10-13
"12","10:56","GQZ2024",5,19.75,2023-10-13
"13","10:58","GQU2024",1,21,2023-10-13
"14","11:34","EAM2027",24,173.5,2023-10-13
"15","11:40","BQH2024",1,140,2023-10-13
"16","11:40","BQH2024",1,140,2023-10-13
"17","11:40","BQH2024",1,140,2023-10-13
"18","11:40","BQH2024",2,140,2023-10-13
"19","11:40","BQH2024",3,140,2023-10-13
"20","11:41","BQH2024",2,140,2023-10-13
"21","11:41","GQU2024",2,21,2023-10-13
"22","11:41","GQZ2024",1,20,2023-10-13
"23","11:41","BQZ2024",2,0,2023-10-13
"24","11:41","BQU2024",2,0,2023-10-13
"25","11:41","BQH2024",2,0,2023-10-13
"26","11:41","BQM2024",2,0,2023-10-13
"27","11:41","HQZ2024",2,107.3,2023-10-13
"28","11:42","BQZ2024",2,0,2023-10-13
"29","11:42","BQU2024",2,0,2023-10-13
"30","11:42","HQM2025",2,100,2023-10-13
"31","11:42","BQM2025",2,0,2023-10-13
"32","11:42","BQH2025",2,0,2023-10-13
"33","11:43","BNH2024",5,126,2023-10-13
"34","11:58","BQZ2024",1,0,2023-10-13
"35","11:58","BQU2024",1,0,2023-10-13
"36","11:58","HQM2025",1,99.5,2023-10-13
"37","11:58","BQM2025",1,0,2023-10-13
"38","11:58","BQH2025",1,0,2023-10-13
"39","12:08","BQZ2024",2,82.5,2023-10-13
"40","12:09","BQM2026",3,0,2023-10-13
"41","12:09","BQH2026",3,0,2023-10-13
"42","12:09","BQZ2026",3,0,2023-10-13
"43","12:09","HQZ2026",3,93.8,2023-10-13
"44","12:09","BQU2026",3,0,2023-10-13
"45","13:15","EAU2025",28,193,2023-10-13
"46","13:15","EAM2025",37,193,2023-10-13
"47","13:15","EEM2026",26,141,2023-10-13
"48","13:15","EAM2026",37,186,2023-10-13
"49","13:15","EAU2026",28,184.4,2023-10-13
"50","13:15","EEM2025",26,153.45,2023-10-13
"51","13:31","EAU2026",12,184.65,2023-10-13
"52","13:33","EEM2027",12,132,2023-10-13
"53","13:33","EEM2027",12,131.65,2023-10-13
"54","13:33","EHG2024",12,119.2,2023-10-13
"55","13:33","EEM2024",12,146.25,2023-10-13
"56","13:34","EEM2024",12,146.2,2023-10-13
"57","13:34","EDX2023",11,116.5,2023-10-13
"58","13:34","EEH2027",12,93.4,2023-10-13
"59","13:34","EEH2027",12,93.55,2023-10-13
"60","13:34","EEH2027",12,93.55,2023-10-13
"61","13:34","EHX2023",6,89.8,2023-10-13
"62","13:34","EHX2023",12,90,2023-10-13
"63","13:34","EDX2023",12,116.55,2023-10-13
"64","13:34","EEZ2027",12,74.6,2023-10-13
"65","13:34","EEZ2027",12,74.85,2023-10-13
"66","13:34","EHV2023",12,99.5,2023-10-13
"67","13:34","EHV2023",12,99.6,2023-10-13
"68","13:34","EDX2023",11,116.55,2023-10-13
"69","13:34","EHG2024",12,119,2023-10-13
"70","13:34","EDG2024",24,151.5,2023-10-13
"71","13:35","EEH2024",12,108.45,2023-10-13
"72","13:36","EEM2027",12,134,2023-10-13
"73","13:36","EEM2027",24,133,2023-10-13
"74","13:36","EEU2027",12,133.5,2023-10-13
"75","13:36","EEU2027",36,133,2023-10-13
"76","13:36","EEU2027",12,133.8,2023-10-13
"77","13:36","EAZ2027",12,104,2023-10-13
"78","13:36","EAZ2027",12,104.55,2023-10-13
"79","13:36","EAZ2027",12,104.8,2023-10-13
"80","13:37","EEU2026",6,142.35,2023-10-13
"81","13:38","EEM2027",12,135,2023-10-13
"82","13:38","EEZ2023",24,87.05,2023-10-13
"83","13:38","EEZ2023",12,86.25,2023-10-13
"84","13:38","EEZ2023",12,86.4,2023-10-13
"85","13:38","EEZ2023",12,87,2023-10-13
"86","13:38","EEZ2023",12,85.85,2023-10-13
"87","13:38","EHX2023",12,89.8,2023-10-13
"88","13:38","EHV2023",12,97.3,2023-10-13
"89","13:38","EHZ2023",12,73,2023-10-13
"90","13:38","EHZ2023",12,72.95,2023-10-13
"91","13:39","EEU2026",12,142.35,2023-10-13
"92","13:39","EEZ2023",12,85.9,2023-10-13
"93","13:39","EHV2023",12,97.15,2023-10-13
"94","13:39","EHZ2023",12,72.95,2023-10-13
"95","13:39","EHX2023",12,89.65,2023-10-13
"96","13:39","EDX2023",12,116.15,2023-10-13
"97","13:39","EDX2023",24,116.1,2023-10-13
"98","13:39","EEZ2023",12,85.45,2023-10-13
"99","13:39","EHV2023",12,97.1,2023-10-13
"100","13:39","EHX2023",12,89.35,2023-10-13
"101","13:39","EHZ2023",12,72.45,2023-10-13
"102","13:39","EDZ2023",12,89.85,2023-10-13
"103","13:39","EDV2023",12,125.1,2023-10-13
"104","13:39","EHX2023",12,88.75,2023-10-13
"105","13:39","EDH2024",24,156,2023-10-13
"106","13:39","EDX2023",12,115.9,2023-10-13
"107","13:39","EDX2023",12,115.5,2023-10-13
"108","13:39","EEU2026",12,143.25,2023-10-13
"109","13:39","EHX2023",12,88.65,2023-10-13
"110","13:39","EDX2023",12,115.1,2023-10-13
"111","13:39","EHV2023",12,97.25,2023-10-13
"112","13:40","EEZ2023",12,86.05,2023-10-13
"113","13:40","EDX2023",1,115.1,2023-10-13
"114","13:41","EHF2024",12,85.45,2023-10-13
"115","13:41","EDF2024",12,105,2023-10-13
"116","13:41","EHF2024",12,85,2023-10-13
"117","13:42","EHF2024",12,85,2023-10-13
"118","13:42","EHV2023",12,95.7,2023-10-13
"119","13:42","EDV2023",12,124.95,2023-10-13
"120","13:42","EAM2026",12,183.65,2023-10-13
"121","13:42","EAM2026",24,185,2023-10-13
"122","13:42","EAM2026",12,183.2,2023-10-13
"123","13:42","EAM2026",12,183.5,2023-10-13
"124","13:42","EAU2026",12,185.5,2023-10-13
"125","13:42","EHF2024",12,85,2023-10-13
"126","13:42","EAU2026",12,185.45,2023-10-13
"127","13:42","EAU2026",12,185.5,2023-10-13
"128","13:42","EAM2026",12,182.55,2023-10-13
"129","13:42","EEM2026",12,141,2023-10-13
"130","13:43","EEM2026",12,140.35,2023-10-13
"131","13:44","EAZ2024",12,103.6,2023-10-13
"132","13:44","EEH2024",12,108,2023-10-13
"133","13:45","EDH2024",12,154.65,2023-10-13
"134","13:45","EDH2024",12,154,2023-10-13
"135","13:45","EHH2024",12,122.95,2023-10-13
"136","13:45","EHH2024",12,123.55,2023-10-13
"137","13:46","EDH2024",12,154.15,2023-10-13
"138","13:46","EHG2024",12,117.7,2023-10-13
"139","13:47","EEH2027",12,93.7,2023-10-13
"140","13:48","EEH2025",12,106.45,2023-10-13
"141","13:48","EEH2025",12,106.5,2023-10-13
"142","13:48","EEH2025",12,106,2023-10-13
"143","13:48","EEH2025",12,106,2023-10-13
"144","13:48","EEH2025",12,105.85,2023-10-13
"145","13:48","BNM2024",1,125.5,2023-10-13
"146","13:49","BQH2024",1,138.25,2023-10-13
"147","13:52","EEM2027",12,135.5,2023-10-13
"148","13:52","EEU2027",12,136,2023-10-13
"149","13:54","EEH2025",12,107,2023-10-13
"150","13:55","EEU2026",6,145,2023-10-13
"151","13:55","EEU2026",12,144.2,2023-10-13
"152","13:55","EEU2026",6,143.2,2023-10-13
"153","13:55","EEU2026",12,144.25,2023-10-13
"154","13:55","EEM2026",12,143.15,2023-10-13
"155","13:55","EEM2026",12,142.15,2023-10-13
"156","13:55","EEM2026",12,143.35,2023-10-13
"157","13:55","EEM2026",24,142.5,2023-10-13
"158","13:55","EAM2026",12,185.9,2023-10-13
"159","13:55","EAU2026",12,185.15,2023-10-13
"160","13:56","EAM2024",12,175.6,2023-10-13
"161","13:57","EAM2026",12,185.9,2023-10-13
"162","13:58","EAU2027",24,175.65,2023-10-13
"163","13:58","EAU2027",12,175.75,2023-10-13
"164","13:58","EAU2027",24,175.8,2023-10-13
"165","13:58","EAU2027",12,178.5,2023-10-13
"166","13:58","EAU2027",12,179,2023-10-13
