"time_aedt","code","volume","price_doll_mwh","date"
"08:31","EHZ2024",10,125.3,2024-09-20
"08:35","EAZ2025",12,137,2024-09-20
"08:35","EEZ2025",12,110.4,2024-09-20
"08:57","EDV2024",24,138,2024-09-20
"08:57","EHV2024",24,120,2024-09-20
"09:41","EEZ2024",12,132,2024-09-20
"09:41","EAZ2024",12,148,2024-09-20
"09:59","EEZ2024",12,132,2024-09-20
"09:59","EAZ2024",12,148,2024-09-20
"09:59","EHV2024",24,120,2024-09-20
"10:02","EEZ2024",36,132,2024-09-20
"10:02","EAZ2024",36,148,2024-09-20
"10:58","GSZ2024",5,21,2024-09-20
"11:14","BVZ2026",4,46.5,2024-09-20
"11:33","BNH2025",1,118.5,2024-09-20
"11:39","GNZ2024",4,26.5,2024-09-20
"11:40","BQZ2024",2,91,2024-09-20
"11:49","GNZ2024",2,26.52,2024-09-20
"12:07","GNZ2024",2,27,2024-09-20
"12:07","HVZ2027",5,66.5,2024-09-20
"12:07","BVU2027",5,0,2024-09-20
"12:07","BVZ2027",5,0,2024-09-20
"12:07","BVH2027",5,0,2024-09-20
"12:07","BVM2027",5,0,2024-09-20
"12:12","CNK2025",10,63.5,2024-09-20
"12:18","BNH2025",1,118.75,2024-09-20
"12:18","BNH2025",1,118.75,2024-09-20
"12:19","BNH2025",2,119,2024-09-20
"12:27","GVZ2024",2,7.5,2024-09-20
"12:27","GVZ2024",1,7.5,2024-09-20
"12:29","GVZ2024",10,7.5,2024-09-20
"13:27","BQH2025",1,130,2024-09-20
"13:28","BNM2025",1,128.25,2024-09-20
"13:29","BNM2025",1,128.25,2024-09-20
"13:31","EDU2024",12,95.15,2024-09-20
"13:31","EDZ2024",12,138.85,2024-09-20
"13:31","EDV2024",12,136,2024-09-20
"13:31","EHZ2024",12,122.35,2024-09-20
"13:31","EHV2024",12,117.5,2024-09-20
"13:31","EHX2024",12,141.75,2024-09-20
"13:31","EHU2024",12,88.85,2024-09-20
"13:31","EDU2024",12,93.7,2024-09-20
"13:31","EHU2024",12,87.5,2024-09-20
"13:31","EDZ2024",12,136.75,2024-09-20
