"time_aedt","code","volume","price_doll_mwh","date"
"08:31","EEU2025",12,246,2024-08-23
"08:31","EDV2024",36,202.05,2024-08-23
"08:37","EAM2025",24,287.55,2024-08-23
"08:37","EEM2025",24,253.55,2024-08-23
"08:44","EEH2025",4,193,2024-08-23
"08:44","EEZ2024",10,173,2024-08-23
"08:44","EAZ2024",4,183,2024-08-23
"08:44","EDU2024",20,247,2024-08-23
"08:46","EDU2024",12,244,2024-08-23
"10:09","EAM2025",1,40,2024-08-23
"10:09","EEM2025",1,253.55,2024-08-23
"10:11","HQZ2025",2,99,2024-08-23
"10:11","BQM2025",2,95.69,2024-08-23
"10:11","BQH2025",2,124.09,2024-08-23
"10:11","BQZ2025",2,85.22,2024-08-23
"10:11","BQU2025",2,91.51,2024-08-23
"10:11","HQZ2025",2,99.32,2024-08-23
"10:11","BQM2025",2,0,2024-08-23
"10:11","BQH2025",2,0,2024-08-23
"10:11","BQZ2025",2,0,2024-08-23
"10:11","BQU2025",2,0,2024-08-23
"10:13","HQZ2025",1,99,2024-08-23
"10:13","BQM2025",1,95.69,2024-08-23
"10:13","BQH2025",1,124.09,2024-08-23
"10:13","BQZ2025",1,85.22,2024-08-23
"10:13","BQU2025",1,91.51,2024-08-23
"10:13","HQZ2025",1,99,2024-08-23
"10:13","BQM2025",1,95.69,2024-08-23
"10:13","BQH2025",1,124.09,2024-08-23
"10:13","BQZ2025",1,85.22,2024-08-23
"10:13","BQU2025",1,91.51,2024-08-23
"10:13","HQZ2025",1,99,2024-08-23
"10:13","BQM2025",1,95.69,2024-08-23
"10:13","BQH2025",1,124.09,2024-08-23
"10:13","BQZ2025",1,85.22,2024-08-23
"10:13","BQU2025",1,91.51,2024-08-23
"10:14","BQZ2024",2,92,2024-08-23
"10:14","GQZ2024",2,18,2024-08-23
"10:14","HQZ2025",1,99,2024-08-23
"10:14","BQM2025",1,95.69,2024-08-23
"10:14","BQH2025",1,124.09,2024-08-23
"10:14","BQZ2025",1,85.22,2024-08-23
"10:14","BQU2025",1,91.51,2024-08-23
"10:17","HQZ2025",1,99,2024-08-23
"10:17","BQM2025",1,95.69,2024-08-23
"10:17","BQH2025",1,124.09,2024-08-23
"10:17","BQZ2025",1,85.22,2024-08-23
"10:17","BQU2025",1,91.51,2024-08-23
"10:18","HQZ2025",1,99,2024-08-23
"10:18","BQM2025",1,95.69,2024-08-23
"10:18","BQH2025",1,124.09,2024-08-23
"10:18","BQZ2025",1,85.22,2024-08-23
"10:18","BQU2025",1,91.51,2024-08-23
"10:24","HVM2026",2,68.67,2024-08-23
"10:24","BVM2026",2,77.99,2024-08-23
"10:24","BVH2026",2,68.67,2024-08-23
"10:24","BVZ2025",2,47.66,2024-08-23
"10:24","BVU2025",2,80.46,2024-08-23
"10:26","BVZ2024",1,49,2024-08-23
"10:27","BVH2025",2,68,2024-08-23
"10:29","BQZ2024",2,91,2024-08-23
"10:29","BQZ2024",2,91,2024-08-23
"10:29","BNZ2024",3,104,2024-08-23
"10:29","BQZ2024",2,91,2024-08-23
"10:29","BQZ2024",2,90.5,2024-08-23
"10:29","BQZ2024",2,90.5,2024-08-23
"10:29","GQZ2024",2,16.5,2024-08-23
"10:29","BQZ2024",1,90.5,2024-08-23
"10:30","BNH2026",1,118,2024-08-23
"10:30","BQZ2024",1,90.5,2024-08-23
"10:32","BNH2025",1,116.25,2024-08-23
"10:33","BNU2027",2,117,2024-08-23
"10:33","BNH2026",1,118,2024-08-23
"10:34","BNM2025",1,122.5,2024-08-23
"10:37","BNU2027",1,117,2024-08-23
"10:44","BNZ2024",2,105,2024-08-23
"10:47","BNZ2024",3,105,2024-08-23
"10:53","GNZ2024",8,25.75,2024-08-23
"10:53","EAM2025",1,40,2024-08-23
"11:11","BNU2027",2,117,2024-08-23
"11:11","BNZ2027",5,97,2024-08-23
"11:11","BNU2027",2,117,2024-08-23
"11:14","BQZ2024",1,90.85,2024-08-23
"11:15","BQZ2024",2,91,2024-08-23
"11:24","CNK2025",5,62,2024-08-23
"11:33","BNM2025",2,122.5,2024-08-23
"11:41","BVH2026",1,68.5,2024-08-23
"11:45","BNU2026",1,119.75,2024-08-23
"12:04","BNU2024",2,136.75,2024-08-23
"12:05","BNU2024",2,136.75,2024-08-23
"12:05","BNU2024",1,136.75,2024-08-23
"12:05","BNU2024",1,136.75,2024-08-23
