"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:33","EAH2027",12,128.55,2023-10-24
"2","08:35","EEZ2024",12,80,2023-10-24
"3","08:35","EAZ2024",12,106,2023-10-24
"4","08:35","EEZ2024",24,80,2023-10-24
"5","08:35","EAZ2024",24,106,2023-10-24
"6","08:43","EAU2024",2,187,2023-10-24
"7","08:43","EEZ2024",12,80,2023-10-24
"8","08:43","EAZ2024",12,106,2023-10-24
"9","10:01","BVZ2024",5,51,2023-10-24
"10","10:05","BVZ2024",10,51,2023-10-24
"11","10:08","BVZ2023",5,40,2023-10-24
"12","10:09","BVZ2023",4,40,2023-10-24
"13","10:09","BVZ2023",5,40,2023-10-24
"14","10:10","BVZ2023",2,40,2023-10-24
"15","10:10","BVZ2023",8,40,2023-10-24
"16","10:10","BVZ2023",2,40,2023-10-24
"17","10:11","BVZ2023",8,40,2023-10-24
"18","10:11","BVZ2023",2,40,2023-10-24
"19","10:11","BVZ2023",2,40,2023-10-24
"20","10:11","BVZ2023",1,40,2023-10-24
"21","10:11","BVZ2024",10,51,2023-10-24
"22","10:12","BVZ2023",2,40,2023-10-24
"23","10:12","BVZ2023",2,40,2023-10-24
"24","10:12","BNZ2024",8,0,2023-10-24
"25","10:12","BNM2025",8,0,2023-10-24
"26","10:12","BNH2025",8,0,2023-10-24
"27","10:12","HNM2025",8,116.5,2023-10-24
"28","10:12","BNU2024",8,0,2023-10-24
"29","10:15","BNZ2024",5,0,2023-10-24
"30","10:15","BNM2025",5,0,2023-10-24
"31","10:15","BNH2025",5,0,2023-10-24
"32","10:15","HNM2025",5,116,2023-10-24
"33","10:15","BNU2024",5,0,2023-10-24
"34","10:16","BQZ2024",3,0,2023-10-24
"35","10:16","BQU2024",3,0,2023-10-24
"36","10:16","HQM2025",3,97.1,2023-10-24
"37","10:16","BQM2025",3,0,2023-10-24
"38","10:16","BQH2025",3,0,2023-10-24
"39","10:18","BVH2024",2,77,2023-10-24
"40","10:18","BVH2024",4,77,2023-10-24
"41","10:19","BQH2024",2,134,2023-10-24
"42","10:20","BVU2024",5,85,2023-10-24
"43","10:21","BNH2024",1,120,2023-10-24
"44","10:23","HVZ2024",5,75.5,2023-10-24
"45","10:23","BVZ2024",5,0,2023-10-24
"46","10:23","BVU2024",5,0,2023-10-24
"47","10:23","BVH2024",5,0,2023-10-24
"48","10:23","BVM2024",5,0,2023-10-24
"49","10:26","BNH2024",2,120.25,2023-10-24
"50","10:26","BNH2024",2,120.25,2023-10-24
"51","10:26","BNH2024",2,120.25,2023-10-24
"52","10:27","BQZ2024",1,79.5,2023-10-24
"53","10:27","BQZ2024",1,79.5,2023-10-24
"54","10:28","BVH2024",5,77.5,2023-10-24
"55","10:28","BNZ2023",2,63.55,2023-10-24
"56","10:28","BVZ2023",2,40.05,2023-10-24
"57","10:28","BNZ2024",1,88.75,2023-10-24
"58","10:28","BNZ2024",1,88.75,2023-10-24
"59","10:28","BVZ2023",3,40.05,2023-10-24
"60","10:28","BNU2024",1,122.5,2023-10-24
"61","10:29","BVH2024",5,77.5,2023-10-24
"62","10:29","GVZ2023",2,4,2023-10-24
"63","10:29","GVZ2023",1,2,2023-10-24
"64","10:29","GVZ2023",1,2,2023-10-24
"65","10:29","GVZ2023",1,2,2023-10-24
"66","10:30","BQH2024",1,134,2023-10-24
"67","10:30","BQH2025",2,117.5,2023-10-24
"68","10:30","BNZ2023",1,63.55,2023-10-24
"69","10:30","BNM2024",1,122.5,2023-10-24
"70","10:30","BNZ2023",1,63.55,2023-10-24
"71","10:31","BVH2024",2,77.5,2023-10-24
"72","10:31","BQM2024",2,97,2023-10-24
"73","10:32","BNZ2023",2,63.55,2023-10-24
"74","10:32","BNZ2023",2,63.55,2023-10-24
"75","10:32","BNZ2023",1,63.55,2023-10-24
"76","10:33","BNZ2023",2,63.55,2023-10-24
"77","10:33","BNZ2023",2,63.55,2023-10-24
"78","10:33","BQH2025",2,117,2023-10-24
"79","10:33","BNZ2023",2,63.55,2023-10-24
"80","10:33","BNZ2023",2,63.55,2023-10-24
"81","10:33","BNZ2023",3,63.55,2023-10-24
"82","10:33","BNZ2023",2,63.55,2023-10-24
"83","10:35","GQH2024",5,56.25,2023-10-24
"84","10:36","BVZ2023",1,40,2023-10-24
"85","10:36","GVH2024",2,27,2023-10-24
"86","10:39","BQZ2024",2,79.5,2023-10-24
"87","10:42","GQH2024",1,56.25,2023-10-24
"88","10:44","BQH2025",2,117.3,2023-10-24
"89","10:44","GNH2024",10,43.74,2023-10-24
"90","10:45","BNH2024",2,119.75,2023-10-24
"91","10:45","BNZ2023",3,63.55,2023-10-24
"92","10:45","BQZ2024",1,80.25,2023-10-24
"93","10:45","GQZ2023",5,14.5,2023-10-24
"94","10:45","BQH2024",5,134,2023-10-24
"95","10:45","GQZ2023",5,14.5,2023-10-24
"96","10:45","BQH2024",2,134,2023-10-24
"97","10:45","GQH2024",5,56.75,2023-10-24
"98","10:45","GVZ2023",10,4.25,2023-10-24
"99","10:45","BVH2024",13,77.75,2023-10-24
"100","10:45","BQH2024",2,134,2023-10-24
"101","10:45","BVZ2024",2,51,2023-10-24
"102","10:45","GNH2024",10,43.75,2023-10-24
"103","10:45","BQH2024",2,134,2023-10-24
"104","10:46","BQZ2024",2,80.25,2023-10-24
"105","10:46","BNZ2024",1,89.27,2023-10-24
"106","10:46","BQH2024",2,134,2023-10-24
"107","10:47","GNU2024",2,24,2023-10-24
"108","10:47","BQZ2024",3,80.25,2023-10-24
"109","10:49","GQH2024",1,56.75,2023-10-24
"110","10:49","GNH2024",5,43.75,2023-10-24
"111","10:49","GQH2024",2,56.75,2023-10-24
"112","10:50","GVZ2023",1,2,2023-10-24
"113","10:50","GVZ2023",1,2,2023-10-24
"114","10:50","GVZ2023",1,2,2023-10-24
"115","10:52","GNH2024",10,43.75,2023-10-24
