"time_aedt","code","volume","price_doll_mwh","date"
"08:39","EHF2024",12,181.7,2024-01-26
"08:56","EEU2024",12,159.8,2024-01-26
"12:38","EEH2025",10,112,2024-01-26
"12:38","EEU2024",10,159.8,2024-01-26
"12:38","EEM2024",10,157.95,2024-01-26
"13:30","EDJ2024",12,175.1,2024-01-26
"13:30","EDK2024",12,190,2024-01-26
"13:30","EAM2024",12,188.8,2024-01-26
"13:30","EDM2024",12,204.05,2024-01-26
"13:30","EDM2024",12,190,2024-01-26
"13:30","EHH2024",12,144.2,2024-01-26
"13:30","EHG2024",12,135.95,2024-01-26
"13:30","EHJ2024",12,149.35,2024-01-26
"13:30","EHK2024",12,158.2,2024-01-26
"13:30","EHM2024",12,160.3,2024-01-26
"13:30","EHG2024",12,129.6,2024-01-26
"13:30","EEH2024",12,150.5,2024-01-26
"13:31","EAU2024",12,189,2024-01-26
"13:31","EDG2024",12,165.05,2024-01-26
"13:31","EHH2024",1,142.9,2024-01-26
"13:31","EDH2024",1,174.9,2024-01-26
"13:31","EDH2024",11,174.9,2024-01-26
"13:31","EDJ2024",12,171,2024-01-26
"13:32","EHG2024",12,131.1,2024-01-26
"13:32","EEZ2024",12,86.2,2024-01-26
"13:32","EDH2024",12,170.8,2024-01-26
"13:32","EAU2025",12,194.5,2024-01-26
"13:33","EHH2024",12,141,2024-01-26
"13:33","EEH2024",5,150,2024-01-26
"13:33","EEH2024",12,148.8,2024-01-26
"13:33","EEZ2024",12,86.9,2024-01-26
"13:33","EDK2024",12,185.35,2024-01-26
"13:33","EDK2024",12,185.45,2024-01-26
"13:34","EDK2024",12,182.55,2024-01-26
"13:34","EDK2024",12,182.35,2024-01-26
"13:34","EDJ2024",12,170.4,2024-01-26
"13:34","EDJ2024",12,170.6,2024-01-26
"13:34","EDJ2024",12,170.25,2024-01-26
"13:34","EDF2024",12,198,2024-01-26
"13:34","EDH2024",12,169.3,2024-01-26
"13:34","EHH2024",12,137.95,2024-01-26
"13:34","EHH2024",12,137.75,2024-01-26
"13:34","EHH2024",12,137.95,2024-01-26
"13:34","EHJ2024",12,146.05,2024-01-26
"13:34","EHJ2024",12,145.65,2024-01-26
"13:34","EHG2024",12,125.1,2024-01-26
"13:34","EHG2024",12,127.7,2024-01-26
"13:34","EHG2024",12,125.05,2024-01-26
"13:34","EDG2024",12,161.9,2024-01-26
"13:34","EEZ2024",10,86.5,2024-01-26
"13:34","EDG2024",12,161.85,2024-01-26
"13:34","EDG2024",12,161.25,2024-01-26
"13:34","EDJ2024",12,167.9,2024-01-26
"13:34","EDJ2024",12,168.5,2024-01-26
"13:34","EHJ2024",12,144.5,2024-01-26
"13:34","EEH2024",5,148,2024-01-26
"13:35","EEH2024",12,147.85,2024-01-26
"13:35","EEH2024",12,147.75,2024-01-26
"13:35","EAM2024",12,183.5,2024-01-26
"13:35","EDK2024",12,185,2024-01-26
"13:35","EEH2024",12,145.9,2024-01-26
"13:35","EDG2024",12,159.65,2024-01-26
"13:35","EDG2024",12,159.55,2024-01-26
"13:36","EHG2024",12,125,2024-01-26
"13:36","EAM2024",5,183.75,2024-01-26
"13:36","EEH2024",11,145.9,2024-01-26
"13:36","EDH2024",12,168.95,2024-01-26
"13:36","EDH2024",12,169,2024-01-26
"13:36","EDH2024",12,167,2024-01-26
"13:36","EDH2024",12,168.25,2024-01-26
"13:36","EDH2024",12,168.8,2024-01-26
"13:37","EDH2024",12,166.55,2024-01-26
"13:37","EDJ2024",5,167.9,2024-01-26
"13:37","EDJ2024",7,167.85,2024-01-26
"13:37","EHJ2024",7,144.1,2024-01-26
"13:38","EDH2024",12,166,2024-01-26
"13:38","EDH2024",12,165.25,2024-01-26
"13:38","EDK2024",5,184,2024-01-26
"13:38","EDM2024",7,190.35,2024-01-26
"13:38","EAH2024",12,175.5,2024-01-26
"13:38","EAH2024",12,175,2024-01-26
"13:39","EAU2027",12,165.95,2024-01-26
"13:39","EEM2027",12,125.9,2024-01-26
"13:39","EEM2027",24,125.5,2024-01-26
"13:39","EEM2027",12,126,2024-01-26
"13:39","EEU2027",12,125.95,2024-01-26
"13:39","EEU2027",24,125.5,2024-01-26
"13:39","EEM2027",12,125.95,2024-01-26
"13:40","EAU2024",3,189,2024-01-26
"13:40","EAU2027",12,165,2024-01-26
"13:40","EAU2027",12,165.05,2024-01-26
"13:40","EEZ2027",12,70.8,2024-01-26
"13:43","EEH2024",12,146.5,2024-01-26
"13:43","EEH2024",12,148.35,2024-01-26
"13:44","EEH2026",24,101.5,2024-01-26
"13:46","EEU2027",12,124.5,2024-01-26
"13:46","EDK2024",12,182.25,2024-01-26
"13:46","EDK2024",12,182.2,2024-01-26
"13:46","EEU2026",24,135.5,2024-01-26
"13:46","EEU2026",12,137,2024-01-26
"13:46","EEU2026",12,137.1,2024-01-26
"13:46","EEU2026",12,137.2,2024-01-26
"13:46","EEU2026",12,137.4,2024-01-26
"13:46","EEM2026",12,135.4,2024-01-26
"13:46","EEM2024",9,152.35,2024-01-26
"13:46","EEM2024",1,153,2024-01-26
"13:46","EHK2024",12,155.15,2024-01-26
"13:46","EAU2026",12,179,2024-01-26
"13:46","EEM2026",12,136.4,2024-01-26
"13:46","EEM2026",12,135.4,2024-01-26
"13:46","EEM2026",24,135.5,2024-01-26
"13:46","EEM2026",12,136.55,2024-01-26
"13:46","EEM2026",12,136.1,2024-01-26
"13:46","EDJ2024",12,168,2024-01-26
"13:46","EHJ2024",12,142.85,2024-01-26
"13:46","EHJ2024",12,141.8,2024-01-26
"13:46","EHJ2024",12,144.1,2024-01-26
"13:46","EHJ2024",5,142.6,2024-01-26
"13:47","EHJ2024",12,145,2024-01-26
"13:47","EHJ2024",12,142,2024-01-26
"13:47","EHJ2024",12,141,2024-01-26
"13:47","EDJ2024",12,166,2024-01-26
"13:47","EHJ2024",12,141.5,2024-01-26
"13:48","EDK2024",7,184,2024-01-26
"13:48","EHJ2024",12,141.8,2024-01-26
"13:48","EHJ2024",12,141.5,2024-01-26
"13:48","EEM2025",12,151,2024-01-26
"13:49","EHF2024",12,176.55,2024-01-26
"13:49","EEZ2025",12,82.5,2024-01-26
"13:49","EDF2024",12,197.1,2024-01-26
"13:51","EAM2024",12,183.9,2024-01-26
"13:51","EAM2024",12,183.95,2024-01-26
"13:51","EAM2024",12,184,2024-01-26
"13:51","EDK2024",12,185.3,2024-01-26
"13:51","EDJ2024",12,171.4,2024-01-26
"13:51","EDM2024",12,193,2024-01-26
"13:53","EHJ2024",12,142.65,2024-01-26
"13:53","EHJ2024",12,142.15,2024-01-26
"13:53","EAM2026",12,179,2024-01-26
"13:53","EAM2026",12,179.05,2024-01-26
"13:54","EHG2024",12,125,2024-01-26
"13:55","EEU2026",12,138.5,2024-01-26
"13:55","EEM2026",12,137.4,2024-01-26
"13:56","EAM2026",8,180.25,2024-01-26
"13:57","EDG2024",7,160.85,2024-01-26
"13:57","EDG2024",5,160.85,2024-01-26
"13:57","EEH2024",12,147.55,2024-01-26
"13:57","EEM2027",12,126.5,2024-01-26
"13:57","EAU2026",8,180.25,2024-01-26
"13:59","EAH2027",3,122.25,2024-01-26
"13:59","EAH2027",1,122.3,2024-01-26
"13:59","EEZ2024",12,86.55,2024-01-26
