"time_aedt","code","volume","price_doll_mwh","date"
"08:32","EHM2024",12,267.4,2024-06-07
"08:32","EDM2024",12,283.25,2024-06-07
"08:32","EHN2024",12,243.8,2024-06-07
"08:32","EDN2024",12,264.5,2024-06-07
"08:36","EHM2024",48,267.4,2024-06-07
"08:36","EDM2024",48,283.25,2024-06-07
"08:36","EHM2024",36,267.4,2024-06-07
"08:36","EDM2024",36,283.25,2024-06-07
"10:00","BNU2025",7,0,2024-06-07
"10:00","HNZ2025",7,132.75,2024-06-07
"10:00","BNM2025",7,0,2024-06-07
"10:00","BNH2025",7,0,2024-06-07
"10:00","BNZ2025",7,0,2024-06-07
"10:24","BQM2026",5,0,2024-06-07
"10:24","BQH2026",5,0,2024-06-07
"10:24","BQZ2026",5,0,2024-06-07
"10:24","HQZ2026",5,105,2024-06-07
"10:24","BQU2026",5,0,2024-06-07
"10:27","BQM2026",2,0,2024-06-07
"10:27","BQH2026",2,0,2024-06-07
"10:27","BQZ2026",2,0,2024-06-07
"10:27","HQZ2026",2,104.75,2024-06-07
"10:27","BQU2026",2,0,2024-06-07
"10:29","BVZ2026",4,0,2024-06-07
"10:29","BVM2026",4,0,2024-06-07
"10:29","BVH2026",4,0,2024-06-07
"10:29","BVU2026",4,0,2024-06-07
"10:29","HVZ2026",4,77.48,2024-06-07
"10:30","BQM2026",8,0,2024-06-07
"10:30","BQH2026",8,0,2024-06-07
"10:30","BQZ2025",8,0,2024-06-07
"10:30","BQU2025",8,0,2024-06-07
"10:30","HQM2026",8,106.75,2024-06-07
"10:32","BQZ2024",1,99.25,2024-06-07
"10:38","BQZ2024",1,100,2024-06-07
"11:50","GVH2025",2,27,2024-06-07
"11:54","EHQ2024",24,236.5,2024-06-07
"11:58","BQZ2024",2,100.25,2024-06-07
"12:07","BQZ2024",2,100.25,2024-06-07
"12:11","BQZ2024",2,100.25,2024-06-07
"12:18","BQZ2024",2,100.25,2024-06-07
"12:18","BVU2026",2,93.5,2024-06-07
"12:18","BVU2025",1,94.5,2024-06-07
"12:18","BVM2026",2,94.55,2024-06-07
"12:18","BQZ2024",2,100.25,2024-06-07
"12:19","BVM2024",2,121,2024-06-07
"12:19","BNU2025",2,141.81,2024-06-07
"12:19","HNZ2025",2,133.25,2024-06-07
"12:19","BNM2025",2,140.81,2024-06-07
"12:19","BNH2025",2,139.7,2024-06-07
"12:19","BNZ2025",2,110.9,2024-06-07
"12:19","BVH2025",3,80,2024-06-07
"12:19","GQZ2024",1,23.5,2024-06-07
"12:20","BVU2025",1,94.5,2024-06-07
"12:20","HVZ2025",2,80.75,2024-06-07
"12:20","BVM2025",2,0,2024-06-07
"12:20","BVH2025",2,0,2024-06-07
"12:20","BVZ2025",2,0,2024-06-07
"12:20","BVU2025",2,0,2024-06-07
"12:20","BNU2025",1,142.47,2024-06-07
"12:24","BVM2024",2,123,2024-06-07
"12:30","BQU2024",2,106,2024-06-07
"12:31","BNZ2025",2,111.25,2024-06-07
"12:36","BVZ2025",1,54.8,2024-06-07
"12:36","BVZ2024",1,0,2024-06-07
"12:36","BVU2024",1,0,2024-06-07
"12:36","BVM2025",1,0,2024-06-07
"12:36","HVM2025",1,85,2024-06-07
"12:36","BVH2025",1,0,2024-06-07
"12:36","BVU2025",1,95,2024-06-07
"12:37","BQU2024",2,106.25,2024-06-07
"12:38","EAU2024",24,234.35,2024-06-07
"12:54","BNU2024",1,137.25,2024-06-07
"12:54","BNZ2024",1,114.25,2024-06-07
"12:54","BNZ2024",1,114.25,2024-06-07
"13:07","BQU2024",2,106.25,2024-06-07
"13:20","BQU2024",3,105.75,2024-06-07
"13:30","BQU2024",1,105.75,2024-06-07
"13:30","EAU2025",12,217.5,2024-06-07
"13:31","EAH2025",12,183.5,2024-06-07
"13:31","EAM2025",12,221,2024-06-07
"13:31","EHX2024",11,148.9,2024-06-07
"13:32","EHN2024",10,250.25,2024-06-07
"13:33","EDQ2024",12,256.6,2024-06-07
"13:33","EDM2024",12,284.05,2024-06-07
"13:33","EEZ2025",12,93.6,2024-06-07
"13:33","EEZ2025",12,92,2024-06-07
"13:34","EEZ2024",12,131,2024-06-07
"13:34","EEZ2024",12,130,2024-06-07
"13:34","EEM2027",24,132.25,2024-06-07
"13:34","EEM2027",12,132.2,2024-06-07
"13:34","EEM2027",12,130.7,2024-06-07
"13:34","EEM2027",12,131.05,2024-06-07
"13:34","EEZ2027",12,69.8,2024-06-07
"13:34","EEU2027",12,130.25,2024-06-07
"13:34","EEU2027",12,130.3,2024-06-07
"13:34","EEU2027",12,132.7,2024-06-07
"13:34","EEU2027",24,130.8,2024-06-07
"13:34","EAH2027",24,139.85,2024-06-07
"13:34","EAH2027",12,139.8,2024-06-07
"13:34","EAH2027",12,140.25,2024-06-07
"13:34","EAH2027",12,140.35,2024-06-07
"13:34","EAM2027",24,176.2,2024-06-07
"13:34","EAM2027",12,176.3,2024-06-07
"13:34","EAM2027",12,176.9,2024-06-07
"13:34","EAM2027",12,176.95,2024-06-07
"13:34","EAU2027",24,175.2,2024-06-07
"13:34","EAU2027",12,175.4,2024-06-07
"13:34","EAU2027",12,175.45,2024-06-07
"13:34","EAU2027",12,175.05,2024-06-07
"13:34","EEM2027",12,130.7,2024-06-07
"13:34","EAU2026",12,187.4,2024-06-07
"13:34","EEU2026",12,142.5,2024-06-07
"13:34","EEM2026",12,145,2024-06-07
"13:34","EAZ2026",12,109.5,2024-06-07
"13:34","EAZ2026",12,109.75,2024-06-07
"13:34","EAU2027",12,176.05,2024-06-07
"13:34","EAM2027",12,177.2,2024-06-07
"13:34","EEU2026",12,141.95,2024-06-07
"13:34","EEU2027",12,129.85,2024-06-07
"13:34","EAM2026",12,188.35,2024-06-07
"13:35","EEM2026",24,144.4,2024-06-07
"13:35","EEU2026",12,142.4,2024-06-07
"13:35","EAM2027",24,173.05,2024-06-07
"13:35","EAM2027",12,172.05,2024-06-07
"13:35","EEU2027",12,129.7,2024-06-07
"13:35","EEM2027",12,129.7,2024-06-07
"13:35","EAZ2027",12,98.5,2024-06-07
"13:35","EAZ2027",12,98.55,2024-06-07
"13:35","EAH2026",24,148.35,2024-06-07
"13:35","EEH2027",24,105.7,2024-06-07
"13:35","EEH2027",12,105,2024-06-07
"13:35","EEH2027",12,105.25,2024-06-07
"13:35","EEH2027",12,104.9,2024-06-07
"13:35","EEH2027",12,104.4,2024-06-07
"13:36","EEZ2027",12,69.75,2024-06-07
"13:36","EEZ2027",12,69,2024-06-07
"13:36","EEZ2027",12,69.05,2024-06-07
