"","time_AEDT","code","volume","price_$_MWh","date"
"1","10:26","GQH2024",1,57,2023-10-23
"2","10:39","BQZ2024",3,0,2023-10-23
"3","10:39","BQU2024",3,0,2023-10-23
"4","10:39","BQH2024",3,0,2023-10-23
"5","10:39","BQM2024",3,0,2023-10-23
"6","10:39","HQZ2024",3,104.25,2023-10-23
"7","10:44","GVU2024",2,10,2023-10-23
"8","10:44","BNZ2024",1,90.5,2023-10-23
"9","10:46","HQZ2025",2,97.75,2023-10-23
"10","10:46","BQM2025",2,0,2023-10-23
"11","10:46","BQH2025",2,0,2023-10-23
"12","10:46","BQZ2025",2,0,2023-10-23
"13","10:46","BQU2025",2,0,2023-10-23
"14","10:49","BQH2025",2,119,2023-10-23
"15","10:51","HQZ2025",2,97.48,2023-10-23
"16","10:51","BQM2025",2,0,2023-10-23
"17","10:51","BQH2025",2,0,2023-10-23
"18","10:51","BQZ2025",2,0,2023-10-23
"19","10:51","BQU2025",2,0,2023-10-23
"20","10:57","HQZ2025",2,97,2023-10-23
"21","10:57","BQM2025",2,0,2023-10-23
"22","10:57","BQH2025",2,0,2023-10-23
"23","10:57","BQZ2025",2,0,2023-10-23
"24","10:57","BQU2025",2,0,2023-10-23
"25","10:58","BQZ2024",2,0,2023-10-23
"26","10:58","BQU2024",2,0,2023-10-23
"27","10:58","BQH2024",2,0,2023-10-23
"28","10:58","BQM2024",2,0,2023-10-23
"29","10:58","HQZ2024",2,103.5,2023-10-23
"30","10:58","HQZ2025",2,97,2023-10-23
"31","10:58","BQM2025",2,0,2023-10-23
"32","10:58","BQH2025",2,0,2023-10-23
"33","10:58","BQZ2025",2,0,2023-10-23
"34","10:58","BQU2025",2,0,2023-10-23
"35","10:58","BQM2024",1,99.22,2023-10-23
"36","11:00","BNZ2024",2,0,2023-10-23
"37","11:00","BNH2024",2,0,2023-10-23
"38","11:00","BNM2024",2,0,2023-10-23
"39","11:00","BNU2024",2,0,2023-10-23
"40","11:00","HNZ2024",2,115.75,2023-10-23
"41","11:01","BQH2024",1,136.25,2023-10-23
"42","11:01","BNH2025",2,126,2023-10-23
"43","11:01","BNH2025",1,126.55,2023-10-23
"44","11:01","BNH2025",1,126.5,2023-10-23
"45","11:02","BQZ2024",2,0,2023-10-23
"46","11:02","BQU2024",2,0,2023-10-23
"47","11:02","BQH2024",2,0,2023-10-23
"48","11:02","BQM2024",2,0,2023-10-23
"49","11:02","HQZ2024",2,103.5,2023-10-23
"50","11:03","GQH2024",2,57,2023-10-23
"51","11:03","GQH2024",2,57,2023-10-23
"52","11:03","BQZ2023",1,65.5,2023-10-23
"53","11:03","BQZ2023",1,65,2023-10-23
"54","11:03","GQH2024",1,57,2023-10-23
"55","11:03","BQZ2023",1,65,2023-10-23
"56","11:03","GQH2024",1,56.75,2023-10-23
"57","11:03","GQH2024",1,57,2023-10-23
"58","11:03","GQH2024",1,56.75,2023-10-23
"59","11:03","GQH2024",1,56.75,2023-10-23
"60","11:04","BQZ2024",1,0,2023-10-23
"61","11:04","BQU2024",1,0,2023-10-23
"62","11:04","BQH2024",1,0,2023-10-23
"63","11:04","BQM2024",1,0,2023-10-23
"64","11:04","HQZ2024",1,103.5,2023-10-23
"65","11:04","BVM2025",2,81,2023-10-23
"66","11:04","BVZ2023",1,40.5,2023-10-23
"67","11:04","BVZ2023",1,40.26,2023-10-23
"68","11:04","BVZ2023",5,40.25,2023-10-23
"69","11:04","BVZ2023",2,40.26,2023-10-23
"70","11:05","BNZ2023",1,66,2023-10-23
"71","11:07","GVZ2023",5,5,2023-10-23
"72","11:12","GQH2024",2,57,2023-10-23
"73","11:16","BQZ2024",1,0,2023-10-23
"74","11:16","BQU2024",1,0,2023-10-23
"75","11:16","BQH2024",1,0,2023-10-23
"76","11:16","BQM2024",1,0,2023-10-23
"77","11:16","HQZ2024",1,103.5,2023-10-23
"78","11:20","BQH2025",1,118.5,2023-10-23
"79","11:21","HQZ2025",2,96.75,2023-10-23
"80","11:21","BQM2025",2,0,2023-10-23
"81","11:21","BQH2025",2,0,2023-10-23
"82","11:21","BQZ2025",2,0,2023-10-23
"83","11:21","BQU2025",2,0,2023-10-23
"84","11:22","BQH2025",2,118.73,2023-10-23
"85","11:22","BQH2025",1,118.74,2023-10-23
"86","11:24","BQH2025",1,118.74,2023-10-23
"87","11:27","HQZ2025",2,96.75,2023-10-23
"88","11:27","BQM2025",2,0,2023-10-23
"89","11:27","BQH2025",2,0,2023-10-23
"90","11:27","BQZ2025",2,0,2023-10-23
"91","11:27","BQU2025",2,0,2023-10-23
"92","11:30","BNM2024",1,124,2023-10-23
"93","11:30","BNM2024",1,124.25,2023-10-23
"94","11:30","BNM2024",1,124.5,2023-10-23
"95","11:30","BNU2024",2,124,2023-10-23
"96","11:30","BNU2024",2,124.25,2023-10-23
"97","11:30","BNM2024",1,124,2023-10-23
"98","11:30","GNU2024",1,24.7,2023-10-23
"99","11:32","BNZ2024",2,0,2023-10-23
"100","11:32","BNM2025",2,0,2023-10-23
"101","11:32","BNH2025",2,0,2023-10-23
"102","11:32","HNM2025",2,116.5,2023-10-23
"103","11:32","BNU2024",2,0,2023-10-23
"104","11:34","BNZ2024",2,0,2023-10-23
"105","11:34","BNH2024",2,0,2023-10-23
"106","11:34","BNM2024",2,0,2023-10-23
"107","11:34","BNU2024",2,0,2023-10-23
"108","11:34","HNZ2024",2,115.75,2023-10-23
"109","11:35","BNU2024",1,124,2023-10-23
"110","11:36","BNM2025",2,127.25,2023-10-23
"111","11:37","BNM2025",1,126.5,2023-10-23
"112","11:42","BQH2025",5,119,2023-10-23
"113","11:42","BNZ2024",2,0,2023-10-23
"114","11:42","BNM2025",2,0,2023-10-23
"115","11:42","BNH2025",2,0,2023-10-23
"116","11:42","HNM2025",2,116.5,2023-10-23
"117","11:42","BNU2024",2,0,2023-10-23
"118","11:44","BNH2024",1,125.25,2023-10-23
"119","11:44","BQH2024",2,136.9,2023-10-23
"120","11:44","BQH2024",1,137,2023-10-23
"121","11:44","BQM2024",1,99.25,2023-10-23
"122","11:44","BQH2024",1,137,2023-10-23
"123","11:44","BQH2024",1,137,2023-10-23
"124","11:45","BQH2024",1,137,2023-10-23
"125","11:45","GQH2024",7,57,2023-10-23
"126","11:45","BQZ2024",1,81.6,2023-10-23
"127","11:45","BQU2024",1,97.99,2023-10-23
"128","11:45","BQH2024",1,137.56,2023-10-23
"129","11:45","BQM2024",1,99.16,2023-10-23
"130","11:45","HQZ2024",1,104,2023-10-23
"131","11:47","GNM2024",5,24.75,2023-10-23
"132","11:48","BVM2024",1,90,2023-10-23
"133","11:48","BVZ2024",1,51.5,2023-10-23
"134","11:48","BVM2024",1,90,2023-10-23
"135","11:49","GNU2024",2,25,2023-10-23
"136","11:49","BVM2024",2,90,2023-10-23
"137","11:50","BVZ2024",2,51.5,2023-10-23
"138","11:50","BVZ2025",2,50.75,2023-10-23
"139","11:50","BNZ2024",1,90.5,2023-10-23
"140","11:51","BNM2024",1,124.25,2023-10-23
"141","11:51","BNU2024",1,124.25,2023-10-23
"142","11:59","GQU2024",1,0,2023-10-23
"143","11:59","GQM2024",1,0,2023-10-23
"144","11:59","GQZ2024",1,0,2023-10-23
"145","11:59","RQZ2024",1,30,2023-10-23
"146","11:59","GQH2024",1,0,2023-10-23
"147","12:09","BNU2024",1,124.5,2023-10-23
"148","12:10","BQZ2024",2,0,2023-10-23
"149","12:10","BQU2024",2,0,2023-10-23
"150","12:10","HQM2025",2,98.7,2023-10-23
"151","12:10","BQM2025",2,0,2023-10-23
"152","12:10","BQH2025",2,0,2023-10-23
"153","12:18","BQH2024",1,137.75,2023-10-23
"154","12:20","BQZ2024",2,0,2023-10-23
"155","12:20","BQU2024",2,0,2023-10-23
"156","12:20","HQM2025",2,98.7,2023-10-23
"157","12:20","BQM2025",2,0,2023-10-23
"158","12:20","BQH2025",2,0,2023-10-23
"159","12:20","BQH2024",1,137.75,2023-10-23
"160","12:21","BQH2025",2,119.5,2023-10-23
"161","12:25","BQZ2024",3,0,2023-10-23
"162","12:25","BQU2024",3,0,2023-10-23
"163","12:25","HQM2025",3,98.7,2023-10-23
"164","12:25","BQM2025",3,0,2023-10-23
"165","12:25","BQH2025",3,0,2023-10-23
"166","12:30","BQZ2024",2,0,2023-10-23
"167","12:30","BQU2024",2,0,2023-10-23
"168","12:30","HQM2025",2,98.7,2023-10-23
"169","12:30","BQM2025",2,0,2023-10-23
"170","12:30","BQH2025",2,0,2023-10-23
"171","12:30","BQH2025",2,119.75,2023-10-23
"172","12:33","BQZ2024",2,0,2023-10-23
"173","12:33","BQU2024",2,0,2023-10-23
"174","12:33","HQM2025",2,98.7,2023-10-23
"175","12:33","BQM2025",2,0,2023-10-23
"176","12:33","BQH2025",2,0,2023-10-23
"177","12:39","BVH2024",1,80,2023-10-23
"178","13:05","BNZ2023",1,66,2023-10-23
"179","13:36","BQH2024",1,137,2023-10-23
"180","13:36","BNZ2024",1,90.05,2023-10-23
"181","13:36","BNU2024",2,124.25,2023-10-23
"182","13:36","BQZ2023",2,64.25,2023-10-23
"183","13:36","BQZ2024",1,81.21,2023-10-23
"184","13:36","BQU2024",1,97.52,2023-10-23
"185","13:36","BQH2024",1,136.9,2023-10-23
"186","13:36","BQM2024",1,98.68,2023-10-23
"187","13:36","HQZ2024",1,103.5,2023-10-23
"188","13:36","BNH2025",1,126,2023-10-23
"189","13:36","BNH2025",1,126,2023-10-23
"190","13:36","BQZ2024",1,81.21,2023-10-23
"191","13:36","BQU2024",1,97.52,2023-10-23
"192","13:36","BQH2024",1,136.9,2023-10-23
"193","13:36","BQM2024",1,98.68,2023-10-23
"194","13:36","HQZ2024",1,103.5,2023-10-23
"195","13:36","BNZ2024",1,90,2023-10-23
"196","13:36","GQH2024",2,57,2023-10-23
"197","13:36","GQH2024",2,57,2023-10-23
"198","13:36","BQZ2024",2,81.6,2023-10-23
"199","13:36","GQH2024",2,57,2023-10-23
"200","13:36","BQH2025",2,119,2023-10-23
"201","13:36","BVU2024",2,86,2023-10-23
"202","13:36","BNZ2024",1,0,2023-10-23
"203","13:36","BNM2025",1,0,2023-10-23
"204","13:36","BNH2025",1,0,2023-10-23
"205","13:36","HNM2025",1,116.5,2023-10-23
"206","13:36","BNU2024",1,0,2023-10-23
"207","13:37","BNM2024",1,124.25,2023-10-23
"208","13:37","BNZ2024",1,0,2023-10-23
"209","13:37","BNM2025",1,0,2023-10-23
"210","13:37","BNH2025",1,0,2023-10-23
"211","13:37","HNM2025",1,116.5,2023-10-23
"212","13:37","BNU2024",1,0,2023-10-23
"213","13:37","BVM2024",1,89,2023-10-23
"214","13:37","BNZ2024",1,0,2023-10-23
"215","13:37","BNM2025",1,0,2023-10-23
"216","13:37","BNH2025",1,0,2023-10-23
"217","13:37","HNM2025",1,116.25,2023-10-23
"218","13:37","BNU2024",1,0,2023-10-23
"219","13:38","BQZ2023",1,64,2023-10-23
"220","13:40","BNM2024",1,124,2023-10-23
"221","13:40","BQM2025",1,95.25,2023-10-23
"222","13:41","BNM2024",1,124,2023-10-23
"223","13:41","GNU2024",1,24.7,2023-10-23
"224","13:41","BNM2024",1,124,2023-10-23
"225","13:43","BVZ2023",2,40.75,2023-10-23
"226","13:43","BVZ2023",1,40.75,2023-10-23
"227","13:44","GQZ2023",2,15,2023-10-23
"228","13:46","GQH2024",1,57.5,2023-10-23
"229","13:47","BVM2024",1,89,2023-10-23
"230","13:49","BNM2024",1,124.25,2023-10-23
"231","13:50","BVM2024",1,89,2023-10-23
"232","13:52","GVZ2023",5,4.5,2023-10-23
"233","13:54","BQZ2023",1,63,2023-10-23
"234","13:55","GVZ2023",5,4.5,2023-10-23
"235","13:55","BNH2024",1,124.5,2023-10-23
"236","13:56","GQH2024",2,56.8,2023-10-23
"237","13:56","GQH2024",2,57,2023-10-23
"238","13:57","BQH2024",2,136.25,2023-10-23
"239","13:58","BVM2025",1,81.25,2023-10-23
"240","13:58","BNZ2024",1,89.63,2023-10-23
"241","13:58","BNH2024",1,124.73,2023-10-23
"242","13:58","BNM2024",1,123.84,2023-10-23
"243","13:58","BNU2024",1,123.99,2023-10-23
"244","13:58","HNZ2024",1,115.5,2023-10-23
"245","13:58","BVU2024",1,86.01,2023-10-23
"246","13:58","BVU2024",1,86.25,2023-10-23
"247","13:58","HVZ2024",1,76,2023-10-23
"248","13:58","BVZ2024",1,50.82,2023-10-23
"249","13:58","BVU2024",1,85.68,2023-10-23
"250","13:58","BVH2024",1,79.77,2023-10-23
"251","13:58","BVM2024",1,87.9,2023-10-23
"252","13:58","BVH2024",1,78.75,2023-10-23
"253","13:59","BNH2024",1,124,2023-10-23
"254","13:59","BNU2024",2,124,2023-10-23
"255","13:59","BNM2024",1,124,2023-10-23
"256","14:00","BQH2024",1,136,2023-10-23
"257","14:00","BQZ2024",1,81,2023-10-23
"258","14:00","BQZ2024",1,81,2023-10-23
"259","14:00","BNZ2024",1,89.51,2023-10-23
"260","14:00","BNZ2024",2,89.5,2023-10-23
"261","14:00","BVZ2024",5,51,2023-10-23
"262","14:01","BQM2024",2,99,2023-10-23
"263","14:02","BQZ2024",1,0,2023-10-23
"264","14:02","BQU2024",1,0,2023-10-23
"265","14:02","BQH2024",1,0,2023-10-23
"266","14:02","BQM2024",1,0,2023-10-23
"267","14:02","HQZ2024",1,103,2023-10-23
"268","14:02","GQZ2024",1,20,2023-10-23
"269","14:02","BNZ2024",2,89.24,2023-10-23
"270","14:02","BNH2024",2,124.19,2023-10-23
"271","14:02","BNM2024",2,123.3,2023-10-23
"272","14:02","BNU2024",2,123.46,2023-10-23
"273","14:02","HNZ2024",2,115,2023-10-23
"274","14:02","BNZ2024",1,0,2023-10-23
"275","14:02","BNM2025",1,0,2023-10-23
"276","14:02","BNH2025",1,0,2023-10-23
"277","14:02","HNM2025",1,116.25,2023-10-23
"278","14:02","BNU2024",1,0,2023-10-23
"279","14:02","BNZ2024",2,87.69,2023-10-23
"280","14:02","BNH2024",2,122.03,2023-10-23
"281","14:02","BNM2024",2,121.16,2023-10-23
"282","14:02","BNU2024",2,121.31,2023-10-23
"283","14:02","HNZ2024",2,113,2023-10-23
"284","14:02","BNZ2024",2,0,2023-10-23
"285","14:02","BNH2024",2,0,2023-10-23
"286","14:02","BNM2024",2,0,2023-10-23
"287","14:02","BNU2024",2,0,2023-10-23
"288","14:02","HNZ2024",2,113.25,2023-10-23
"289","14:04","BNU2025",3,129.5,2023-10-23
"290","14:06","BVH2024",1,78.25,2023-10-23
"291","14:07","BQM2025",1,95,2023-10-23
"292","14:10","BVZ2023",1,40.2,2023-10-23
"293","14:11","BVH2024",1,78.75,2023-10-23
"294","14:12","BVZ2024",2,50.75,2023-10-23
"295","14:17","GVM2025",2,10.4,2023-10-23
"296","14:22","BNZ2023",1,65,2023-10-23
"297","14:28","BQZ2024",2,80.5,2023-10-23
"298","14:29","GNM2024",15,25,2023-10-23
"299","14:34","GNM2024",1,25,2023-10-23
"300","14:35","GNM2024",5,25,2023-10-23
"301","14:45","GNM2024",5,25,2023-10-23
"302","14:47","GNU2024",10,24.5,2023-10-23
"303","14:47","GNM2024",5,25,2023-10-23
"304","14:47","GNM2024",2,24.75,2023-10-23
"305","14:48","GQH2025",1,45.5,2023-10-23
"306","14:48","GQH2025",2,45,2023-10-23
"307","14:49","BNM2025",1,127,2023-10-23
"308","14:50","BNM2025",1,127,2023-10-23
"309","14:51","BNM2025",2,127,2023-10-23
"310","14:53","BQU2024",1,97,2023-10-23
"311","14:53","BQZ2024",1,80.75,2023-10-23
"312","14:53","BQZ2024",1,80.75,2023-10-23
"313","14:55","GQZ2023",1,14.5,2023-10-23
"314","14:55","BQU2024",1,97.25,2023-10-23
"315","14:55","BNM2025",1,127,2023-10-23
"316","14:56","GQZ2023",1,14.25,2023-10-23
"317","14:56","BNH2025",1,126.5,2023-10-23
"318","14:57","BNM2025",1,127,2023-10-23
"319","14:59","BVZ2023",4,40.75,2023-10-23
"320","14:59","BVZ2023",2,40.85,2023-10-23
"321","14:59","BNM2024",1,123.75,2023-10-23
"322","14:59","BVZ2023",2,40.85,2023-10-23
"323","15:01","BVZ2023",2,40.85,2023-10-23
"324","15:05","BQZ2024",2,0,2023-10-23
"325","15:05","BQU2024",2,0,2023-10-23
"326","15:05","HQM2025",2,98,2023-10-23
"327","15:05","BQM2025",2,0,2023-10-23
"328","15:05","BQH2025",2,0,2023-10-23
"329","15:05","BQH2025",1,119,2023-10-23
"330","15:06","BNZ2024",1,90.05,2023-10-23
"331","15:06","BNM2025",1,126.21,2023-10-23
"332","15:06","BNH2025",1,125.48,2023-10-23
"333","15:06","HNM2025",1,116.5,2023-10-23
"334","15:06","BNU2024",1,124.56,2023-10-23
"335","15:08","BQM2024",5,98.5,2023-10-23
"336","15:08","GVZ2024",1,7.55,2023-10-23
"337","15:10","BQM2024",2,98.5,2023-10-23
"338","15:12","BQM2025",1,95.25,2023-10-23
"339","15:15","BQM2025",2,95,2023-10-23
"340","15:16","BNH2025",2,127,2023-10-23
"341","15:17","GQH2024",1,56.75,2023-10-23
"342","15:19","BNM2026",1,0,2023-10-23
"343","15:19","BNU2026",1,0,2023-10-23
"344","15:19","BNZ2026",1,0,2023-10-23
"345","15:19","HNZ2026",1,124.05,2023-10-23
"346","15:19","BNH2026",1,0,2023-10-23
"347","15:19","BNH2027",2,0,2023-10-23
"348","15:19","BNM2027",2,0,2023-10-23
"349","15:19","BNU2026",2,0,2023-10-23
"350","15:19","BNZ2026",2,0,2023-10-23
"351","15:19","HNM2027",2,123,2023-10-23
"352","15:20","BNZ2026",1,100.5,2023-10-23
"353","15:23","BQM2025",1,94.85,2023-10-23
"354","15:23","BNM2026",1,131.5,2023-10-23
"355","15:29","BNH2025",1,126.3,2023-10-23
"356","15:29","BNH2025",2,126.25,2023-10-23
"357","15:31","BNM2024",1,123.75,2023-10-23
"358","15:38","GNH2024",1,44.5,2023-10-23
"359","15:38","BQH2025",1,118.75,2023-10-23
"360","15:38","BNH2025",1,126.25,2023-10-23
"361","15:38","BNU2024",1,124,2023-10-23
"362","15:39","BNM2025",1,126.8,2023-10-23
"363","15:41","BQZ20230009500C",10,4,2023-10-23
"364","15:42","GQM2024",5,20.5,2023-10-23
"365","15:43","BQZ20230009500C",10,3,2023-10-23
"366","15:45","GNH2024",5,44.5,2023-10-23
"367","15:46","BVZ2024",1,51,2023-10-23
"368","15:46","BVZ2024",1,51,2023-10-23
"369","15:47","BNZ2024",2,0,2023-10-23
"370","15:47","BNM2025",2,0,2023-10-23
"371","15:47","BNH2025",2,0,2023-10-23
"372","15:47","HNM2025",2,116.4,2023-10-23
