"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:40","EHV2023",12,97.15,2023-10-16
"2","08:40","EAH2024",15,137.85,2023-10-16
"3","08:40","EAZ2023",7,110.25,2023-10-16
"4","08:40","EAZ2023",8,110.25,2023-10-16
"5","08:50","EDH2024",12,155.85,2023-10-16
"6","08:50","EAZ2023",12,110.25,2023-10-16
"7","08:51","EHZ2023",24,72.6,2023-10-16
"8","08:51","EDZ2023",24,89.65,2023-10-16
"9","08:51","EHK2024",5,142.85,2023-10-16
"10","08:51","EDK2024",5,174.85,2023-10-16
"11","08:51","EAH2026",12,140.35,2023-10-16
"12","08:51","EAH2024",12,137.85,2023-10-16
"13","10:11","BNZ2024",2,88.11,2023-10-16
"14","10:11","BNH2024",2,122.36,2023-10-16
"15","10:11","BNM2024",2,122.15,2023-10-16
"16","10:11","BNU2024",2,123.56,2023-10-16
"17","10:11","HNZ2024",2,114,2023-10-16
"18","10:13","BNZ2024",1,0,2023-10-16
"19","10:13","BNH2024",1,0,2023-10-16
"20","10:13","BNM2024",1,0,2023-10-16
"21","10:13","BNU2024",1,0,2023-10-16
"22","10:13","HNZ2024",1,113,2023-10-16
"23","10:13","BNZ2024",4,0,2023-10-16
"24","10:13","BNH2024",4,0,2023-10-16
"25","10:13","BNM2024",4,0,2023-10-16
"26","10:13","BNU2024",4,0,2023-10-16
"27","10:13","HNZ2024",4,113.5,2023-10-16
"28","10:19","BNZ2024",2,0,2023-10-16
"29","10:19","BNH2024",2,0,2023-10-16
"30","10:19","BNM2024",2,0,2023-10-16
"31","10:19","BNU2024",2,0,2023-10-16
"32","10:19","HNZ2024",2,113.5,2023-10-16
"33","10:20","BQZ2024",1,79.72,2023-10-16
"34","10:20","BQU2024",1,96.73,2023-10-16
"35","10:20","BQH2024",1,134.34,2023-10-16
"36","10:20","BQM2024",1,97.51,2023-10-16
"37","10:20","HQZ2024",1,102,2023-10-16
"38","10:20","BQZ2024",1,79.72,2023-10-16
"39","10:20","BQU2024",1,96.73,2023-10-16
"40","10:20","BQH2024",1,134.34,2023-10-16
"41","10:20","BQM2024",1,97.51,2023-10-16
"42","10:20","HQZ2024",1,102,2023-10-16
"43","10:21","BQZ2024",1,0,2023-10-16
"44","10:21","BQU2024",1,0,2023-10-16
"45","10:21","BQH2024",1,0,2023-10-16
"46","10:21","BQM2024",1,0,2023-10-16
"47","10:21","HQZ2024",1,102,2023-10-16
"48","10:21","BNZ2024",5,0,2023-10-16
"49","10:21","BNH2024",5,0,2023-10-16
"50","10:21","BNM2024",5,0,2023-10-16
"51","10:21","BNU2024",5,0,2023-10-16
"52","10:21","HNZ2024",5,113.5,2023-10-16
"53","10:22","BNZ2023",1,68.5,2023-10-16
"54","10:22","BNZ2023",1,68.5,2023-10-16
"55","10:23","BNZ2023",3,68.5,2023-10-16
"56","10:23","BNZ2023",1,68.5,2023-10-16
"57","10:23","BNZ2023",1,68.5,2023-10-16
"58","10:23","BNZ2023",1,68.5,2023-10-16
"59","10:23","BNZ2023",1,68.5,2023-10-16
"60","10:23","BNZ2023",1,68.5,2023-10-16
"61","10:23","BQZ2023",1,64,2023-10-16
"62","10:23","BNZ2023",1,68.5,2023-10-16
"63","10:23","BNZ2023",2,68.5,2023-10-16
"64","10:24","BQZ2023",1,64,2023-10-16
"65","10:25","BSM2024",1,126.5,2023-10-16
"66","10:25","BSM2024",1,129.75,2023-10-16
"67","10:26","BVZ2023",1,42,2023-10-16
"68","10:30","BQZ2024",1,79.92,2023-10-16
"69","10:30","BQU2024",1,96.96,2023-10-16
"70","10:30","BQH2024",1,134.67,2023-10-16
"71","10:30","BQM2024",1,97.75,2023-10-16
"72","10:30","HQZ2024",1,102.25,2023-10-16
"73","10:34","HVZ2024",3,75,2023-10-16
