"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:32","EHX2023",8,104.5,2023-10-27
"2","08:32","EAZ2026",12,101,2023-10-27
"3","08:32","EDH2024",24,171,2023-10-27
"4","08:49","EEM2024",12,149,2023-10-27
"5","08:49","EAM2024",12,183.75,2023-10-27
"6","08:49","EAH2026",24,133.05,2023-10-27
"7","08:49","EAM2027",12,167,2023-10-27
"8","08:49","EAZ2025",12,108.8,2023-10-27
"9","08:49","EAU2026",12,179,2023-10-27
"10","10:08","BNZ2024",1,87.8,2023-10-27
"11","10:08","BNH2024",1,117.38,2023-10-27
"12","10:08","BNM2024",1,120.91,2023-10-27
"13","10:08","BNU2024",1,120.87,2023-10-27
"14","10:08","HNZ2024",1,111.7,2023-10-27
"15","10:09","BVZ2023",2,35.01,2023-10-27
"16","10:09","BQU2024",1,95.25,2023-10-27
"17","10:09","BVZ2023",2,35,2023-10-27
"18","10:19","BQH2024",2,127,2023-10-27
"19","10:20","BQM2024",1,96,2023-10-27
"20","10:21","BQM2024",1,96,2023-10-27
"21","10:21","BQH2024",3,127,2023-10-27
"22","10:22","BQH2024",2,127,2023-10-27
"23","10:28","BQH2024",3,126.99,2023-10-27
"24","10:33","BQH2024",1,127,2023-10-27
"25","10:33","BQZ2024",1,80,2023-10-27
"26","10:33","BNZ2024",2,88,2023-10-27
"27","10:34","BQU2024",1,96.5,2023-10-27
"28","10:35","BNZ2024",2,88,2023-10-27
"29","10:35","HQZ2025",2,95.69,2023-10-27
"30","10:35","BQM2025",2,0,2023-10-27
"31","10:35","BQH2025",2,0,2023-10-27
"32","10:35","BQZ2025",2,0,2023-10-27
"33","10:35","BQU2025",2,0,2023-10-27
"34","10:36","BNZ2024",1,88,2023-10-27
"35","10:41","BNM2024",2,121.55,2023-10-27
"36","10:41","BNZ2024",1,88.02,2023-10-27
"37","10:41","BNH2024",1,117.7,2023-10-27
"38","10:41","BNM2024",1,121.24,2023-10-27
"39","10:41","BNU2024",1,121.2,2023-10-27
"40","10:41","HNZ2024",1,112,2023-10-27
"41","10:54","GQZ2024",10,19.25,2023-10-27
"42","10:57","BQH2026",5,111.41,2023-10-27
"43","11:01","BNZ2024",2,0,2023-10-27
"44","11:01","BNM2025",2,0,2023-10-27
"45","11:01","BNH2025",2,0,2023-10-27
"46","11:01","HNM2025",2,115.48,2023-10-27
"47","11:01","BNU2024",2,0,2023-10-27
"48","11:01","BNU2024",2,121.5,2023-10-27
"49","11:01","BNZ2024",1,88.25,2023-10-27
"50","11:05","HQZ2025",1,95.8,2023-10-27
"51","11:05","BQM2025",1,0,2023-10-27
"52","11:05","BQH2025",1,0,2023-10-27
"53","11:05","BQZ2025",1,0,2023-10-27
"54","11:05","BQU2025",1,0,2023-10-27
"55","11:05","HQZ2025",1,95.8,2023-10-27
"56","11:05","BQM2025",1,0,2023-10-27
"57","11:05","BQH2025",1,0,2023-10-27
"58","11:05","BQZ2025",1,0,2023-10-27
"59","11:05","BQU2025",1,0,2023-10-27
"60","11:22","GNH2024",5,42.25,2023-10-27
"61","13:01","BVZ2023",5,35,2023-10-27
"62","13:01","BQH2024",2,127.5,2023-10-27
"63","13:09","EDX2023",30,131,2023-10-27
"64","13:15","EAM2024",20,183.75,2023-10-27
"65","13:22","BNZ2023",2,59.5,2023-10-27
"66","13:23","BQH2024",1,127,2023-10-27
"67","13:30","GQU2024",8,0,2023-10-27
"68","13:30","GQH2025",8,0,2023-10-27
"69","13:30","RQM2025",8,25.11,2023-10-27
"70","13:30","GQZ2024",8,0,2023-10-27
"71","13:30","GQM2025",8,0,2023-10-27
"72","13:33","EDX2023",12,134.05,2023-10-27
"73","13:33","EDX2023",12,134.4,2023-10-27
"74","13:34","EHX2023",12,108.05,2023-10-27
"75","13:34","EDX2023",12,133.45,2023-10-27
"76","13:34","EDX2023",24,133.4,2023-10-27
"77","13:35","EDZ2023",12,101.1,2023-10-27
"78","13:36","EHH2024",12,138.95,2023-10-27
"79","13:36","EHH2024",12,139.05,2023-10-27
"80","13:36","EHH2024",12,139.15,2023-10-27
"81","13:37","EEH2024",12,128,2023-10-27
"82","13:37","EEZ2025",12,81.85,2023-10-27
"83","13:37","EAZ2025",12,111.7,2023-10-27
"84","13:37","BNH2024",1,117,2023-10-27
"85","13:37","BNH2024",1,117.05,2023-10-27
"86","13:37","BNH2025",1,126,2023-10-27
"87","13:38","BNH2025",2,125.8,2023-10-27
"88","13:38","BVH2024",1,76,2023-10-27
"89","13:38","EAH2026",12,135.95,2023-10-27
"90","13:38","EAH2026",12,136.1,2023-10-27
"91","13:38","BNU2024",1,121,2023-10-27
"92","13:38","BNU2024",1,121,2023-10-27
"93","13:38","BNZ2024",1,87.63,2023-10-27
"94","13:38","BNH2024",1,117.17,2023-10-27
"95","13:38","BNM2024",1,120.7,2023-10-27
"96","13:38","BNU2024",1,120.66,2023-10-27
"97","13:38","HNZ2024",1,111.5,2023-10-27
"98","13:38","BNM2024",2,121,2023-10-27
"99","13:39","EAZ2027",12,101,2023-10-27
"100","13:39","EAZ2027",12,101.4,2023-10-27
"101","13:39","EEH2026",12,99.9,2023-10-27
"102","13:40","BQZ2024",2,79.95,2023-10-27
"103","13:40","BQU2024",2,96.64,2023-10-27
"104","13:40","BQH2024",2,128.03,2023-10-27
"105","13:40","BQM2024",2,96.64,2023-10-27
"106","13:40","HQZ2024",2,100.25,2023-10-27
"107","13:41","EAH2026",24,132.75,2023-10-27
"108","13:41","EAH2026",12,134,2023-10-27
"109","13:41","EAH2026",12,134.05,2023-10-27
"110","13:41","EAM2026",12,177.4,2023-10-27
"111","13:41","EAM2026",12,177,2023-10-27
"112","13:41","EAM2026",12,177.1,2023-10-27
"113","13:41","EAU2026",12,177.3,2023-10-27
"114","13:41","EAU2026",12,177.4,2023-10-27
"115","13:41","EAU2026",12,177.35,2023-10-27
"116","13:42","EEH2026",12,98.15,2023-10-27
"117","13:42","EEH2026",12,98.2,2023-10-27
"118","13:43","EAU2026",12,177.4,2023-10-27
"119","13:44","EDH2024",12,169.05,2023-10-27
"120","13:44","EDH2024",12,169.15,2023-10-27
"121","13:44","EDH2024",12,167.65,2023-10-27
"122","13:44","EHH2024",12,136.7,2023-10-27
"123","13:44","EAM2026",12,177.1,2023-10-27
"124","13:45","EHH2024",12,136.7,2023-10-27
"125","13:46","EAH2025",2,141,2023-10-27
"126","13:46","EDH2024",12,166.95,2023-10-27
"127","13:46","EDH2024",12,165.2,2023-10-27
"128","13:46","EEH2025",12,103.9,2023-10-27
"129","13:49","EAH2024",2,155.5,2023-10-27
"130","13:49","EDZ2023",1,100.25,2023-10-27
"131","13:49","EAU2024",2,181.25,2023-10-27
"132","13:49","EAZ2024",1,105.4,2023-10-27
"133","13:50","EAU2024",10,181.25,2023-10-27
"134","13:50","EAM2024",2,181,2023-10-27
"135","13:50","EDX2023",1,129.1,2023-10-27
"136","13:51","EAZ2026",12,101.75,2023-10-27
"137","13:51","EAZ2026",12,102.5,2023-10-27
"138","13:51","EAZ2026",12,101.7,2023-10-27
"139","13:51","EAM2026",12,176.95,2023-10-27
"140","13:52","EHX2023",12,106.45,2023-10-27
"141","13:52","EHX2023",12,106.5,2023-10-27
"142","13:52","EHX2023",12,105.9,2023-10-27
"143","13:52","EHX2023",12,104.35,2023-10-27
"144","13:53","EHZ2023",2,80.55,2023-10-27
"145","13:53","EEZ2023",3,96.2,2023-10-27
"146","13:53","EEZ2023",9,96.2,2023-10-27
"147","13:53","EEZ2023",11,96.15,2023-10-27
"148","13:53","EHZ2023",12,80.35,2023-10-27
"149","13:53","EHZ2023",12,80.3,2023-10-27
"150","13:53","EDZ2023",11,99.9,2023-10-27
"151","13:53","EDZ2023",12,99.95,2023-10-27
"152","13:53","EHG2024",12,137.1,2023-10-27
"153","13:53","EDZ2023",12,99.8,2023-10-27
"154","13:53","EDZ2023",12,99.75,2023-10-27
"155","13:53","EDZ2023",12,99.1,2023-10-27
"156","13:54","GNZ2023",1,11,2023-10-27
"157","13:54","EHF2024",2,104.7,2023-10-27
"158","13:55","EEZ2023",1,96,2023-10-27
"159","13:56","EHV2023",12,103,2023-10-27
"160","13:58","EHF2024",12,104.15,2023-10-27
"161","13:58","EHF2024",12,104.65,2023-10-27
"162","13:58","EHF2024",10,104.7,2023-10-27
"163","13:58","EHF2024",12,103.7,2023-10-27
"164","13:58","EDF2024",12,123.8,2023-10-27
"165","13:58","EDF2024",12,123.95,2023-10-27
"166","13:58","EDF2024",6,124,2023-10-27
"167","13:58","EDF2024",12,123.7,2023-10-27
"168","13:58","EAH2024",10,155,2023-10-27
"169","13:58","EDH2024",12,166.5,2023-10-27
"170","13:58","EDG2024",12,175.85,2023-10-27
"171","13:58","EDG2024",12,176.1,2023-10-27
"172","13:58","EHG2024",12,140.15,2023-10-27
"173","13:58","EDF2024",8,123.65,2023-10-27
"174","13:58","EDF2024",4,123.65,2023-10-27
"175","13:58","EDF2024",12,123.2,2023-10-27
"176","13:58","EDF2024",12,121.4,2023-10-27
"177","13:58","EDF2024",12,121.15,2023-10-27
"178","13:58","EHF2024",12,102.15,2023-10-27
"179","13:58","EHG2024",5,139.8,2023-10-27
"180","13:58","EHF2024",5,91.25,2023-10-27
"181","13:58","EHH2024",5,138.2,2023-10-27
"182","13:58","EEH2024",5,126,2023-10-27
"183","13:58","EHF2024",7,91.25,2023-10-27
"184","13:58","EHG2024",7,139.8,2023-10-27
"185","13:58","EEH2024",12,125.15,2023-10-27
"186","13:58","EDF2024",12,121.7,2023-10-27
"187","13:58","EHF2024",12,102.7,2023-10-27
"188","13:58","EHG2024",12,138.8,2023-10-27
"189","13:58","EDG2024",12,175.35,2023-10-27
"190","13:58","EDF2024",6,120,2023-10-27
