"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:35","EAU2027",12,170,2023-10-12
"2","08:43","EEU2027",12,130.3,2023-10-12
"3","08:43","EEM2027",12,131.75,2023-10-12
"4","08:43","EEH2027",12,92,2023-10-12
"5","08:43","EAU2027",12,170,2023-10-12
"6","08:43","EAM2026",12,184,2023-10-12
"7","08:43","EAZ2026",12,106.15,2023-10-12
"8","08:43","EAU2027",12,170,2023-10-12
"9","08:43","EAM2026",12,184,2023-10-12
"10","10:09","BQZ2024",2,0,2023-10-12
"11","10:09","BQU2024",2,0,2023-10-12
"12","10:09","HQM2025",2,96.5,2023-10-12
"13","10:09","BQM2025",2,0,2023-10-12
"14","10:09","BQH2025",2,0,2023-10-12
"15","10:16","BQH2025",3,117.21,2023-10-12
"16","10:40","BQZ2024",2,79.3,2023-10-12
"17","10:40","BQU2024",2,98.57,2023-10-12
"18","10:40","BQH2024",2,135.82,2023-10-12
"19","10:40","BQM2024",2,98.62,2023-10-12
"20","10:40","HQZ2024",2,103,2023-10-12
"21","10:40","BNZ2024",5,0,2023-10-12
"22","10:40","BNH2024",5,0,2023-10-12
"23","10:40","BNM2024",5,0,2023-10-12
"24","10:40","BNU2024",5,0,2023-10-12
"25","10:40","HNZ2024",5,115,2023-10-12
"26","10:40","BNZ2024",2,0,2023-10-12
"27","10:40","BNH2024",2,0,2023-10-12
"28","10:40","BNM2024",2,0,2023-10-12
"29","10:40","BNU2024",2,0,2023-10-12
"30","10:40","HNZ2024",2,115,2023-10-12
"31","10:41","GNH2024",2,44,2023-10-12
"32","10:41","BQZ2024",2,0,2023-10-12
"33","10:41","BQU2024",2,0,2023-10-12
"34","10:41","HQM2025",2,97.05,2023-10-12
"35","10:41","BQM2025",2,0,2023-10-12
"36","10:41","BQH2025",2,0,2023-10-12
"37","10:42","BVM2024",1,87,2023-10-12
"38","10:42","GNH2024",3,44,2023-10-12
"39","10:42","BNZ2024",2,0,2023-10-12
"40","10:42","BNM2025",2,0,2023-10-12
"41","10:42","BNH2025",2,0,2023-10-12
"42","10:42","HNM2025",2,115.75,2023-10-12
"43","10:42","BNU2024",2,0,2023-10-12
"44","10:44","BVZ2024",3,0,2023-10-12
"45","10:44","BVU2024",3,0,2023-10-12
"46","10:44","BVM2025",3,0,2023-10-12
"47","10:44","HVM2025",3,72.5,2023-10-12
"48","10:44","BVH2025",3,0,2023-10-12
"49","10:55","BNH2024",5,124.75,2023-10-12
"50","10:56","GNH2024",5,44.25,2023-10-12
"51","10:56","BNH2024",5,124.75,2023-10-12
"52","11:10","BQM2026",2,0,2023-10-12
"53","11:10","BQH2026",2,0,2023-10-12
"54","11:10","BQZ2026",2,0,2023-10-12
"55","11:10","HQZ2026",2,93.45,2023-10-12
"56","11:10","BQU2026",2,0,2023-10-12
"57","11:10","BVZ2024",1,0,2023-10-12
"58","11:10","BVU2024",1,0,2023-10-12
"59","11:10","BVM2025",1,0,2023-10-12
"60","11:10","HVM2025",1,72.5,2023-10-12
"61","11:10","BVH2025",1,0,2023-10-12
"62","11:11","GNH2024",2,44,2023-10-12
"63","11:11","BNH2024",2,124.5,2023-10-12
"64","11:14","GNH2024",2,44,2023-10-12
"65","11:15","GNH2024",2,44,2023-10-12
"66","11:18","GNH2024",3,43.98,2023-10-12
"67","11:23","BNH2024",1,124.5,2023-10-12
"68","11:24","BNH2024",1,124.75,2023-10-12
"69","11:25","GNH2024",1,43.99,2023-10-12
"70","11:25","GNH2024",1,43.99,2023-10-12
"71","11:25","BNH2024",4,124.75,2023-10-12
"72","11:26","GNH2024",2,44,2023-10-12
"73","11:26","GNH2024",2,43.99,2023-10-12
"74","11:27","BNH2024",1,124.75,2023-10-12
"75","11:27","BNH2024",2,124.75,2023-10-12
"76","11:33","GSM2024",5,31,2023-10-12
"77","11:36","BNM2026",1,130,2023-10-12
"78","11:40","BNZ2024",3,0,2023-10-12
"79","11:40","BNM2025",3,0,2023-10-12
"80","11:40","BNH2025",3,0,2023-10-12
"81","11:40","HNM2025",3,116,2023-10-12
"82","11:40","BNU2024",3,0,2023-10-12
"83","11:40","BNH2025",1,126.09,2023-10-12
"84","11:44","BNH2024",2,124.75,2023-10-12
"85","11:47","BNZ2024",1,88.74,2023-10-12
"86","11:47","BNH2024",1,124.64,2023-10-12
"87","11:47","BNM2024",1,123.87,2023-10-12
"88","11:47","BNU2024",1,124.94,2023-10-12
"89","11:47","HNZ2024",1,115.5,2023-10-12
"90","11:47","BQH2024",1,137,2023-10-12
"91","11:47","BNH2024",1,124.9,2023-10-12
"92","11:49","BNH2025",2,126.25,2023-10-12
"93","11:52","BNM2026",1,130,2023-10-12
"94","11:52","BNM2026",2,130,2023-10-12
"95","11:53","BNM2026",2,130,2023-10-12
"96","11:55","BNZ2024",2,89,2023-10-12
"97","12:02","GNH2024",4,44,2023-10-12
"98","12:03","GNH2024",2,44,2023-10-12
"99","12:04","GNH2024",2,44,2023-10-12
"100","12:20","BNH2024",2,125,2023-10-12
"101","12:21","BNH2025",1,126.5,2023-10-12
"102","12:22","GNH2024",2,44,2023-10-12
"103","12:22","BNZ2024",2,90,2023-10-12
"104","12:22","BQZ2023",1,68.75,2023-10-12
"105","12:23","BNZ2024",4,0,2023-10-12
"106","12:23","BNM2025",4,0,2023-10-12
"107","12:23","BNH2025",4,0,2023-10-12
"108","12:23","HNM2025",4,116.8,2023-10-12
"109","12:23","BNU2024",4,0,2023-10-12
"110","12:23","BQZ2024",1,80.63,2023-10-12
"111","12:23","BQU2024",1,100.25,2023-10-12
"112","12:23","BQH2024",1,138.13,2023-10-12
"113","12:23","BQM2024",1,100.3,2023-10-12
"114","12:23","HQZ2024",1,104.75,2023-10-12
"115","12:23","BQZ2024",2,80.83,2023-10-12
"116","12:23","BQU2024",2,100.49,2023-10-12
"117","12:23","BQH2024",2,138.46,2023-10-12
"118","12:23","BQM2024",2,100.54,2023-10-12
"119","12:23","HQZ2024",2,105,2023-10-12
"120","12:23","BQU2024",1,100,2023-10-12
"121","12:24","GQU2024",2,21,2023-10-12
"122","12:24","GQM2024",2,21,2023-10-12
"123","12:24","GQZ2024",2,18.75,2023-10-12
"124","12:24","BQH2025",1,118.5,2023-10-12
"125","12:24","BQM2025",1,94,2023-10-12
