"time_aedt","code","volume","price_doll_mwh","date"
"08:46","EEZ2023",12,100.15,2023-11-10
"08:46","EEM2025",12,151.2,2023-11-10
"08:46","EEZ2023",12,100.15,2023-11-10
"08:46","EEM2025",10,151.2,2023-11-10
"10:11","BNZ2023",1,75,2023-11-10
"10:12","BNZ2023",5,74,2023-11-10
"10:19","BNM2024",1,124,2023-11-10
"10:22","GNU2024",15,23.9,2023-11-10
"10:22","BNU2024",15,123.9,2023-11-10
"10:23","BNM2026",2,128.48,2023-11-10
"10:23","BNU2025",2,128.47,2023-11-10
"10:23","HNM2026",2,119.5,2023-11-10
"10:23","BNZ2025",2,92.87,2023-11-10
"10:23","BNH2026",2,128.47,2023-11-10
"10:23","BNM2026",2,128.48,2023-11-10
"10:23","BNU2025",2,128.47,2023-11-10
"10:23","HNM2026",2,119.5,2023-11-10
"10:23","BNZ2025",2,92.87,2023-11-10
"10:23","BNH2026",2,128.47,2023-11-10
"10:24","BNM2026",2,0,2023-11-10
"10:24","BNU2026",2,0,2023-11-10
"10:24","BNZ2026",2,0,2023-11-10
"10:24","HNZ2026",2,120.5,2023-11-10
"10:24","BNH2026",2,0,2023-11-10
"10:25","BNM2024",1,123.85,2023-11-10
"10:27","BQM2024",1,99.25,2023-11-10
"10:30","BNZ2023",1,73.25,2023-11-10
"10:31","BNZ2023",2,73.25,2023-11-10
"10:31","GNZ2023",2,13.25,2023-11-10
"10:32","BNZ2023",2,73,2023-11-10
"10:32","BNZ2023",2,73,2023-11-10
"10:32","BNZ2023",1,73,2023-11-10
"10:32","BNZ2023",2,73,2023-11-10
"10:33","GNZ2023",2,13.75,2023-11-10
"10:34","GNZ2023",1,13,2023-11-10
"10:35","GNZ2023",1,13,2023-11-10
"10:35","BNZ2023",2,72.75,2023-11-10
"10:35","BQZ2024",2,80.25,2023-11-10
"10:37","BQM2024",2,99.5,2023-11-10
"10:38","BNZ2024",1,89,2023-11-10
"10:38","BQM2024",1,99.5,2023-11-10
"10:39","BQM2024",1,99.5,2023-11-10
"10:39","BQM2024",1,99.5,2023-11-10
"10:39","BQM2024",1,99.5,2023-11-10
"10:39","BNH2024",1,122.75,2023-11-10
"10:48","BQH2026",4,111,2023-11-10
"10:50","BQM2024",3,99.5,2023-11-10
"10:51","BQH2026",3,111,2023-11-10
"10:55","BQZ2023",10,64.25,2023-11-10
"11:02","BQZ2023",10,64.25,2023-11-10
"11:05","BQM2024",1,100,2023-11-10
