"time_aedt","code","volume","price_doll_mwh","date"
"08:30","EHJ2024",24,204.05,2024-04-16
"08:30","EHK2024",12,177.8,2024-04-16
"08:30","EDK2024",12,203.8,2024-04-16
"10:18","BVZ2024",1,53,2024-04-16
"10:28","GVU2024",5,8.35,2024-04-16
"10:33","GVM2025",2,9.5,2024-04-16
"10:43","BVU2025",1,82,2024-04-16
"10:50","BVZ2024",13,0,2024-04-16
"10:50","BVU2024",13,0,2024-04-16
"10:50","BVM2025",13,0,2024-04-16
"10:50","HVM2025",13,75.6,2024-04-16
"10:50","BVH2025",13,0,2024-04-16
"10:50","BNH2025",2,121,2024-04-16
"10:53","BVZ2024",10,0,2024-04-16
"10:53","BVU2024",10,0,2024-04-16
"10:53","BVM2025",10,0,2024-04-16
"10:53","HVM2025",10,75.6,2024-04-16
"10:53","BVH2025",10,0,2024-04-16
"10:55","EDV2024",10,145.1,2024-04-16
"10:55","EHV2024",10,120.8,2024-04-16
"10:55","BNM2026",3,0,2024-04-16
"10:55","BNU2025",3,0,2024-04-16
"10:55","HNM2026",3,111.25,2024-04-16
"10:55","BNZ2025",3,0,2024-04-16
"10:55","BNH2026",3,0,2024-04-16
"10:55","BNM2026",2,0,2024-04-16
"10:55","BNU2025",2,0,2024-04-16
"10:55","HNM2026",2,111.25,2024-04-16
"10:55","BNZ2025",2,0,2024-04-16
"10:55","BNH2026",2,0,2024-04-16
"10:56","GVM2025",10,9.5,2024-04-16
"10:56","BNM2026",7,0,2024-04-16
"10:56","BNU2025",7,0,2024-04-16
"10:56","HNM2026",7,111.5,2024-04-16
"10:56","BNZ2025",7,0,2024-04-16
"10:56","BNH2026",7,0,2024-04-16
"10:57","GNH2025",1,40,2024-04-16
"10:57","HVZ2025",5,73.5,2024-04-16
"10:57","BVM2025",5,83.19,2024-04-16
"10:57","BVH2025",5,78.87,2024-04-16
"10:57","BVZ2025",5,50.76,2024-04-16
"10:57","BVU2025",5,81.4,2024-04-16
"10:57","BVZ2024",1,53,2024-04-16
"10:58","BVH2025",1,78.5,2024-04-16
"10:58","GQZ2024",2,17,2024-04-16
"10:59","GQZ2024",5,17,2024-04-16
"10:59","BNM2026",3,0,2024-04-16
"10:59","BNU2025",3,0,2024-04-16
"10:59","HNM2026",3,111.5,2024-04-16
