"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:45","EAM2025",24,193,2023-10-19
"2","08:45","EHX2023",24,110.15,2023-10-19
"3","08:45","EDX2023",24,135.2,2023-10-19
"4","08:45","EEU2027",12,140.65,2023-10-19
"5","08:45","EAH2025",12,146.75,2023-10-19
"6","08:45","EAZ2024",12,110,2023-10-19
"7","08:45","EAZ2024",12,110,2023-10-19
"8","08:45","EAU2024",12,188.45,2023-10-19
"9","08:50","EHF2024",40,106.4,2023-10-19
"10","08:50","EHH2024",23,140.2,2023-10-19
"11","08:51","EHX2023",20,110.15,2023-10-19
"12","08:51","EDX2023",20,135.2,2023-10-19
"13","08:51","EHX2023",32,110.15,2023-10-19
"14","08:51","EDX2023",32,135.2,2023-10-19
"15","09:37","EHX2023",24,110.15,2023-10-19
"16","09:37","EDX2023",24,135.2,2023-10-19
"17","10:03","BQZ2023",1,68.5,2023-10-19
"18","10:03","BVZ2023",1,45,2023-10-19
"19","10:05","BVZ2023",1,46,2023-10-19
"20","10:07","BQZ2023",1,69.5,2023-10-19
"21","10:09","BQZ2023",2,69.99,2023-10-19
"22","10:13","BNZ2024",1,92.25,2023-10-19
"23","10:14","BNZ2024",2,0,2023-10-19
"24","10:14","BNH2024",2,0,2023-10-19
"25","10:14","BNM2024",2,0,2023-10-19
"26","10:14","BNU2024",2,0,2023-10-19
"27","10:14","HNZ2024",2,117.9,2023-10-19
"28","10:14","GVZ2023",5,5.5,2023-10-19
"29","10:14","BNZ2024",1,92.35,2023-10-19
"30","10:14","BQZ2024",1,84,2023-10-19
"31","10:15","HVZ2024",2,77,2023-10-19
"32","10:15","BVZ2024",2,0,2023-10-19
"33","10:15","BVU2024",2,0,2023-10-19
"34","10:15","BVH2024",2,0,2023-10-19
"35","10:15","BVM2024",2,0,2023-10-19
"36","10:15","BNZ2024",2,92.5,2023-10-19
"37","10:15","BNZ2024",1,92.5,2023-10-19
"38","10:15","BNZ2024",2,92.36,2023-10-19
"39","10:15","BNH2024",2,126.95,2023-10-19
"40","10:15","BNM2024",2,126.95,2023-10-19
"41","10:15","BNU2024",2,127.13,2023-10-19
"42","10:15","HNZ2024",2,118.3,2023-10-19
"43","10:18","BQZ2024",2,0,2023-10-19
"44","10:18","BQU2024",2,0,2023-10-19
"45","10:18","BQH2024",2,0,2023-10-19
"46","10:18","BQM2024",2,0,2023-10-19
"47","10:18","HQZ2024",2,106.3,2023-10-19
"48","10:18","BQZ2024",2,0,2023-10-19
"49","10:18","BQU2024",2,0,2023-10-19
"50","10:18","BQH2024",2,0,2023-10-19
"51","10:18","BQM2024",2,0,2023-10-19
"52","10:18","HQZ2024",2,106.3,2023-10-19
"53","10:19","BQZ2024",1,0,2023-10-19
"54","10:19","BQU2024",1,0,2023-10-19
"55","10:19","BQH2024",1,0,2023-10-19
"56","10:19","BQM2024",1,0,2023-10-19
"57","10:19","HQZ2024",1,106.5,2023-10-19
"58","10:19","BVZ2023",1,46.5,2023-10-19
"59","10:20","BNZ2023",1,74,2023-10-19
"60","10:21","BNH2024",1,129,2023-10-19
"61","10:23","BQZ2024",1,84,2023-10-19
"62","10:24","BQH2024",1,139.25,2023-10-19
"63","10:24","BVZ2023",1,46,2023-10-19
"64","10:29","BNZ2023",1,72,2023-10-19
"65","10:29","BNH2024",2,127.5,2023-10-19
"66","10:29","BQH2024",1,139.5,2023-10-19
"67","10:30","BQZ2023",2,68.5,2023-10-19
"68","10:31","BNZ2024",1,0,2023-10-19
"69","10:31","BNH2024",1,0,2023-10-19
"70","10:31","BNM2024",1,0,2023-10-19
"71","10:31","BNU2024",1,0,2023-10-19
"72","10:31","HNZ2024",1,118.3,2023-10-19
"73","10:31","BNZ2024",2,0,2023-10-19
"74","10:31","BNH2024",2,0,2023-10-19
"75","10:31","BNM2024",2,0,2023-10-19
"76","10:31","BNU2024",2,0,2023-10-19
"77","10:31","HNZ2024",2,118.3,2023-10-19
"78","10:31","BNU2024",3,127,2023-10-19
"79","10:33","BVZ2023",1,45.75,2023-10-19
"80","10:33","BQZ2024",1,0,2023-10-19
"81","10:33","BQU2024",1,0,2023-10-19
"82","10:33","BQH2024",1,0,2023-10-19
"83","10:33","BQM2024",1,0,2023-10-19
"84","10:33","HQZ2024",1,106.3,2023-10-19
"85","10:33","BVZ2023",1,46,2023-10-19
"86","10:34","BQU2024",1,100,2023-10-19
"87","10:34","BQM2024",1,101.25,2023-10-19
"88","10:35","BQZ2023",1,67,2023-10-19
"89","10:35","BNZ2024",1,92,2023-10-19
