"time_aedt","code","volume","price_doll_mwh","date"
"09:15","EHH2024",12,149,2024-02-08
"09:15","EEM2024",12,163,2024-02-08
"09:15","EEM2024",12,163,2024-02-08
"09:15","EEM2024",12,163,2024-02-08
"09:15","EDJ2024",12,176,2024-02-08
"09:15","EDJ2024",12,176,2024-02-08
"09:15","EAM2024",12,197.05,2024-02-08
"09:15","EDH2024",17,180,2024-02-08
"09:15","EDH2024",7,180,2024-02-08
"09:15","EDH2024",24,180,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",1,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",5,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:00","BQM2024",2,79,2024-02-08
"10:01","BNU2024",2,90,2024-02-08
"10:01","BQM2024",1,79,2024-02-08
"10:01","BQM2024",1,79,2024-02-08
"10:01","BQM2024",2,79,2024-02-08
"10:01","BVM2024",2,60,2024-02-08
"10:01","BVU2024",2,60,2024-02-08
"10:02","BQM2024",1,79,2024-02-08
"10:02","BNM2024",1,89,2024-02-08
"10:02","BNM2024",1,89,2024-02-08
"10:02","BNM2024",1,89,2024-02-08
"10:02","BNM2024",1,88,2024-02-08
"10:02","BVU2024",2,60,2024-02-08
"10:02","BQM2024",1,79,2024-02-08
"10:03","BNZ2024",1,76.44,2024-02-08
"10:03","BNM2025",1,93.98,2024-02-08
"10:03","BNH2025",1,96.41,2024-02-08
"10:03","HNM2025",1,89,2024-02-08
"10:03","BNU2024",1,89.39,2024-02-08
"10:04","BQM2024",1,79,2024-02-08
"10:04","BQM2024",1,79,2024-02-08
"10:05","BQM2024",1,79,2024-02-08
"10:05","BQM2024",2,79,2024-02-08
"10:06","BQM2024",1,79,2024-02-08
"10:08","BNH20240006500P",15,1.35,2024-02-08
"10:09","BQM2024",4,80,2024-02-08
"10:10","BNM2024",1,90,2024-02-08
"10:10","BNU2024",1,90,2024-02-08
"10:10","BNU2024",1,90,2024-02-08
"10:13","BQM2026",2,77.22,2024-02-08
"10:13","BQH2026",2,96.5,2024-02-08
"10:13","BQZ2026",2,69.23,2024-02-08
"10:13","HQZ2026",2,80.3,2024-02-08
"10:13","BQU2026",2,78.57,2024-02-08
"10:14","BVM2024",1,61,2024-02-08
"10:14","BVU2024",1,61,2024-02-08
"10:14","BVM2024",1,60.75,2024-02-08
"10:29","BQH2024",2,117,2024-02-08
"10:29","BNM2024",1,89.35,2024-02-08
"10:30","BNM2024",1,89.5,2024-02-08
"10:31","BQH2024",1,117,2024-02-08
"10:31","BQH2024",2,117,2024-02-08
"10:31","BNH2024",1,76.25,2024-02-08
"10:32","BNM2024",1,89.25,2024-02-08
"10:32","BVM2024",1,61.25,2024-02-08
"10:32","BNM2024",2,89,2024-02-08
"10:32","BNU2024",2,89.25,2024-02-08
"10:32","BNU2024",3,89,2024-02-08
"10:32","BVU2024",1,61,2024-02-08
"10:41","GQH2024",5,31.25,2024-02-08
"10:41","BVM2024",1,61.5,2024-02-08
"10:42","BVU2024",1,61.5,2024-02-08
"10:43","BVM2024",2,62,2024-02-08
"10:53","BNM2024",1,89,2024-02-08
"10:58","BQH2024",5,116,2024-02-08
"10:58","BQH2024",1,116,2024-02-08
"10:59","BQH2024",1,115.75,2024-02-08
"10:59","GNH2024",1,12,2024-02-08
"10:59","BQU2024",1,76.25,2024-02-08
"10:59","GNH2024",2,12,2024-02-08
"10:59","GNH2024",2,11.7,2024-02-08
"11:00","BNM2024",1,88.5,2024-02-08
"11:00","BVM2024",1,61.5,2024-02-08
"11:00","BQZ2024",2,74.75,2024-02-08
"11:03","BQM2024",2,80,2024-02-08
"11:03","BQM2024",1,80,2024-02-08
"11:04","BQZ2024",1,74.75,2024-02-08
"11:04","BQM2024",10,80,2024-02-08
"11:05","BQU2024",1,76,2024-02-08
"11:06","BNM2024",1,88.5,2024-02-08
"11:14","BQH2024",1,115.75,2024-02-08
"11:18","BQM2024",2,80,2024-02-08
"11:18","BQM2024",5,80,2024-02-08
"11:18","BNM2024",5,88.51,2024-02-08
"11:19","BQM2024",1,80,2024-02-08
"11:19","BNM2024",1,88.5,2024-02-08
"11:19","BQM2024",11,80,2024-02-08
"11:19","BQM2024",2,80,2024-02-08
"11:20","BQZ2025",3,72.05,2024-02-08
"11:20","BQZ2025",1,72,2024-02-08
"11:22","BQM2024",5,80,2024-02-08
"11:22","BNM2024",5,88.51,2024-02-08
"11:27","BVZ2024",1,39.93,2024-02-08
"11:27","BVU2024",1,62.04,2024-02-08
"11:27","BVM2025",1,63.87,2024-02-08
"11:27","HVM2025",1,55.75,2024-02-08
"11:27","BVH2025",1,57.28,2024-02-08
"11:27","BVH2025",1,57.5,2024-02-08
"11:51","BQM2024",5,80,2024-02-08
"11:51","BNM2024",5,88.51,2024-02-08
"11:52","BQM2024",8,80,2024-02-08
"11:52","BNM2024",8,88.51,2024-02-08
"11:58","BQM2024",2,80,2024-02-08
"11:58","BNM2024",2,88.51,2024-02-08
"12:11","GVH2025",2,19.5,2024-02-08
"12:16","BVM2024",1,61.25,2024-02-08
"12:16","BVM2024",4,61.25,2024-02-08
"12:17","BQM2024",1,79.65,2024-02-08
"12:17","BQM2024",4,79.65,2024-02-08
"12:17","BVU2024",1,61.5,2024-02-08
"12:18","BQU2024",7,76,2024-02-08
"12:18","BQU2024",2,76,2024-02-08
"12:19","BQM2024",2,79.65,2024-02-08
"12:20","BQU2024",1,76,2024-02-08
"12:22","BNU2024",1,89,2024-02-08
"12:36","BVU2024",1,61,2024-02-08
"12:58","BNM2025",1,95.75,2024-02-08
"13:02","BNM2025",1,96.25,2024-02-08
"13:06","BNU2024",1,88.25,2024-02-08
"13:06","BVU2024",1,61.01,2024-02-08
"13:06","BNU2024",1,88,2024-02-08
"13:06","BVU2024",1,61,2024-02-08
"13:06","BNM2025",1,95,2024-02-08
"13:06","BNH2025",1,97.3,2024-02-08
"13:06","BNZ2024",1,76.66,2024-02-08
"13:06","BNM2025",1,94.23,2024-02-08
"13:06","BNH2025",1,96.68,2024-02-08
"13:06","HNM2025",1,89.25,2024-02-08
"13:06","BNU2024",1,89.65,2024-02-08
"13:06","GVH2025",2,19.75,2024-02-08
"13:07","BNU2025",2,100,2024-02-08
"13:07","GVH2025",2,19.5,2024-02-08
"13:07","GVH2025",2,19.5,2024-02-08
"13:07","GVH2025",2,19.5,2024-02-08
"13:07","GVH2025",2,19.65,2024-02-08
"13:08","GVH2025",2,19.7,2024-02-08
"13:09","GVH2025",2,19.5,2024-02-08
"13:13","BVZ2024",1,39.5,2024-02-08
"13:16","BQH20240011000P",2,3.5,2024-02-08
"13:25","BQZ2025",1,72,2024-02-08
"13:25","BQZ2025",1,72,2024-02-08
"13:30","EHH2024",12,143.7,2024-02-08
"13:30","EEH2024",12,149.35,2024-02-08
"13:30","EHG2024",12,126.9,2024-02-08
"13:30","EDG2024",7,150.9,2024-02-08
"13:30","EDG2024",5,150.9,2024-02-08
"13:30","EDN2024",11,208.75,2024-02-08
"13:30","EHJ2024",12,145.65,2024-02-08
"13:30","EDJ2024",12,171.85,2024-02-08
"13:30","EDK2024",12,200,2024-02-08
"13:30","EHK2024",1,165.05,2024-02-08
"13:31","EHK2024",11,165.05,2024-02-08
"13:31","EEZ2025",12,83.55,2024-02-08
"13:31","EHG2024",12,123.35,2024-02-08
"13:31","EHH2024",12,139.85,2024-02-08
"13:31","EDH2024",12,169.95,2024-02-08
"13:31","EAU2024",12,193,2024-02-08
"13:32","EHK2024",12,166,2024-02-08
"13:32","EDK2024",12,200,2024-02-08
"13:32","EDK2024",12,200,2024-02-08
"13:32","EEH2024",12,146.2,2024-02-08
"13:32","EDG2024",12,150.4,2024-02-08
"13:32","EAH2027",12,123.4,2024-02-08
"13:32","EEH2027",12,85.6,2024-02-08
"13:32","EAH2025",12,146.1,2024-02-08
"13:32","EEH2025",12,111.55,2024-02-08
"13:32","EAH2026",12,137,2024-02-08
"13:32","EEH2026",12,99.7,2024-02-08
"13:32","EEZ2025",12,81.8,2024-02-08
"13:32","EAZ2025",12,110.55,2024-02-08
"13:33","EEZ2025",12,81.8,2024-02-08
"13:33","EDJ2024",12,169.95,2024-02-08
"13:33","EHJ2024",12,142.9,2024-02-08
"13:33","EDH2024",12,170,2024-02-08
"13:33","EHH2024",12,135.5,2024-02-08
"13:33","EHH2024",50,135,2024-02-08
"13:33","EAZ2025",12,110.35,2024-02-08
"13:33","EAZ2025",12,110.45,2024-02-08
"13:33","EAZ2025",12,110.6,2024-02-08
"13:33","EEZ2025",12,81.8,2024-02-08
"13:33","EAH2026",12,136.9,2024-02-08
"13:33","EAH2026",12,137,2024-02-08
"13:33","EAH2026",12,137.1,2024-02-08
"13:33","EAH2027",12,123.5,2024-02-08
"13:33","EEH2027",12,85.5,2024-02-08
"13:33","EEH2025",12,110.75,2024-02-08
"13:33","EEZ2025",12,81.7,2024-02-08
"13:33","EAH2026",12,136.1,2024-02-08
"13:34","EHH2024",12,134.1,2024-02-08
"13:34","EHH2024",12,134.1,2024-02-08
"13:34","EAH2025",12,145.2,2024-02-08
"13:34","EEH2026",12,98.85,2024-02-08
"13:34","EHH2024",12,133.95,2024-02-08
"13:34","EDH2024",12,166.15,2024-02-08
"13:34","EEH2025",24,110.55,2024-02-08
"13:34","EEH2025",12,110.45,2024-02-08
"13:34","EDH2024",12,166.05,2024-02-08
"13:34","EEH2025",12,110.3,2024-02-08
"13:34","EEH2026",12,98.8,2024-02-08
"13:34","EAH2027",12,123.4,2024-02-08
"13:34","EAH2027",12,123.5,2024-02-08
"13:34","EEH2026",24,98.45,2024-02-08
"13:34","EEZ2025",12,81.6,2024-02-08
"13:35","EHH2024",12,134,2024-02-08
"13:35","EDK2024",12,197.25,2024-02-08
"13:35","BVU2024",1,60.85,2024-02-08
"13:35","BNM2024",1,88.01,2024-02-08
"13:35","BVM2024",1,61.01,2024-02-08
"13:35","EHK2024",12,167.9,2024-02-08
"13:35","EHK2024",11,168.3,2024-02-08
"13:35","EHK2024",1,166.7,2024-02-08
"13:35","BQU2024",1,75.75,2024-02-08
"13:36","EDK2024",12,200.5,2024-02-08
"13:36","EDK2024",12,203,2024-02-08
"13:36","EHG2024",12,116.6,2024-02-08
"13:36","EHG2024",12,117,2024-02-08
"13:36","EHG2024",12,117.2,2024-02-08
"13:36","EHG2024",12,117.5,2024-02-08
"13:36","EHG2024",12,117,2024-02-08
"13:37","BVU2024",1,60.75,2024-02-08
"13:37","EDN2024",12,210.9,2024-02-08
"13:37","EDN2024",1,210.5,2024-02-08
"13:37","EDN2024",12,210.55,2024-02-08
"13:37","EDN2024",1,210.6,2024-02-08
"13:37","EHN2024",12,176.25,2024-02-08
"13:37","EHN2024",12,176.7,2024-02-08
"13:37","EHN2024",12,176,2024-02-08
"13:37","EHN2024",12,176.95,2024-02-08
"13:37","EAM2027",12,167.5,2024-02-08
"13:37","BVM2025",1,62.5,2024-02-08
"13:37","BQH20240011000P",2,3.5,2024-02-08
"13:37","BVM2024",1,61.01,2024-02-08
"13:38","EAH2026",12,136,2024-02-08
"13:38","EEZ2027",12,69.9,2024-02-08
"13:38","BQU2024",1,75.25,2024-02-08
"13:39","EAU2027",24,166.05,2024-02-08
"13:39","BQM2024",1,79.25,2024-02-08
"13:39","EAM2027",24,166.05,2024-02-08
"13:39","EAM2027",12,165.4,2024-02-08
"13:39","EHG2024",12,118.6,2024-02-08
"13:39","EHM2024",10,168,2024-02-08
"13:39","EDM2024",10,203,2024-02-08
"13:39","EDG2024",12,149,2024-02-08
"13:39","EDG2024",12,149.05,2024-02-08
"13:39","EDG2024",24,149.8,2024-02-08
"13:39","EHG2024",12,120.1,2024-02-08
"13:39","BQM2025",1,76.25,2024-02-08
"13:40","EDH2024",12,171.25,2024-02-08
