"time_aedt","code","volume","price_doll_mwh","date"
"08:42","EEU2024",24,152.9,2024-02-23
"08:42","EAU2024",24,186.6,2024-02-23
"08:42","EHK2024",19,162,2024-02-23
"08:42","EDK2024",19,193.45,2024-02-23
"08:42","EHN2024",12,173.3,2024-02-23
"08:42","EDN2024",12,209.5,2024-02-23
"08:42","EHK2024",5,162,2024-02-23
"08:42","EDK2024",5,193.45,2024-02-23
"08:45","EAU2024",24,186.6,2024-02-23
"08:45","EEU2024",24,152.9,2024-02-23
"10:24","BNM2024",1,99,2024-02-23
"10:24","BNU2024",1,99,2024-02-23
"10:24","BNZ2024",1,83.5,2024-02-23
"10:25","GNH2024",1,18.75,2024-02-23
"10:25","GNH2024",2,18.75,2024-02-23
"10:25","GNH2024",1,18.75,2024-02-23
"10:25","BQH2024",2,121,2024-02-23
"10:26","BQH2024",3,121,2024-02-23
"10:27","GNH2024",3,18.75,2024-02-23
"10:27","GNH2024",1,18.75,2024-02-23
"10:27","GNH2025",2,35.25,2024-02-23
"10:27","GNH2024",4,18.75,2024-02-23
"10:28","BQH2024",2,121,2024-02-23
"10:29","BNM2024",2,99,2024-02-23
"10:29","BNU2024",1,98.5,2024-02-23
"10:29","EHN2024",48,173.3,2024-02-23
"10:29","EHJ2024",48,140.5,2024-02-23
"10:30","BQM2026",10,0,2024-02-23
"10:30","BQH2026",10,0,2024-02-23
"10:30","BQZ2025",10,0,2024-02-23
"10:30","BQU2025",10,0,2024-02-23
"10:30","HQM2026",10,85.61,2024-02-23
"10:32","BNM2024",4,99,2024-02-23
"10:35","BVU2024",1,65.5,2024-02-23
"10:38","BQH2024",2,121,2024-02-23
"10:38","BNM2024",1,99.3,2024-02-23
"10:38","BNU2024",1,98.5,2024-02-23
"10:39","BNM2024",1,99.5,2024-02-23
"10:40","GNH2024",1,18.5,2024-02-23
"10:40","BVU2024",1,66.5,2024-02-23
"10:41","BNU2024",1,98.6,2024-02-23
"10:41","BNU2024",1,98.6,2024-02-23
"10:42","GVM2024",25,7.5,2024-02-23
"10:42","BNM2024",1,99.7,2024-02-23
"10:43","BNM2024",1,99.6,2024-02-23
"10:43","BNM2024",2,99.5,2024-02-23
"10:44","BQZ2024",1,79.5,2024-02-23
"10:44","GVM2024",2,7.5,2024-02-23
"10:44","BQZ2024",1,79,2024-02-23
"10:45","GVM2024",9,7.5,2024-02-23
"10:45","BNM2024",3,99,2024-02-23
"10:46","BNU2024",2,98,2024-02-23
"10:49","BVU2024",2,66.05,2024-02-23
"10:49","BVM2024",1,66,2024-02-23
"10:49","BNZ2024",1,82.25,2024-02-23
"10:51","GVM2024",5,7.5,2024-02-23
"10:51","GVM2024",25,7.5,2024-02-23
"10:51","BVM2024",2,66,2024-02-23
"10:52","GNM2024",2,16.5,2024-02-23
"10:53","BNM2024",3,99,2024-02-23
"10:55","BVH2025",1,64,2024-02-23
"10:58","BVM2024",15,66,2024-02-23
"10:58","BNM2024",2,99,2024-02-23
"11:00","BNM2024",1,98,2024-02-23
"11:00","BNM2024",1,99.1,2024-02-23
"11:01","BNM20240007500P",1,5.25,2024-02-23
"11:01","BNM2024",5,99,2024-02-23
"11:01","BNM2024",8,99,2024-02-23
"11:04","BVM2024",5,66.25,2024-02-23
"11:04","BVM2024",2,66,2024-02-23
"11:05","BNM2024",1,98.99,2024-02-23
"11:07","BNM2024",1,98.75,2024-02-23
"11:07","BNM20240007500P",1,5.25,2024-02-23
"11:08","BNM2024",2,98.99,2024-02-23
"11:11","GNH2024",2,17.75,2024-02-23
"11:11","BNM2024",2,99,2024-02-23
"11:12","BNU2024",1,97.75,2024-02-23
"11:15","BNZ2024",2,82,2024-02-23
"11:18","BNM20240007500P",1,5.4,2024-02-23
