"","time_AEDT","code","volume","price_$_MWh","date"
"1","08:46","EAZ2024",6,109,2023-11-01
"2","08:46","EDF2024",12,139.55,2023-11-01
"3","08:46","EDX2023",24,147.75,2023-11-01
"4","08:49","EDX2023",12,147.75,2023-11-01
"5","08:49","EHX2023",12,118.5,2023-11-01
"6","08:49","EDF2024",12,139.55,2023-11-01
"7","08:49","EAH2024",12,166.65,2023-11-01
"8","08:49","EAM2025",12,188.75,2023-11-01
"9","08:49","EEM2025",12,151.4,2023-11-01
"10","10:00","BQM2026",2,0,2023-11-01
"11","10:00","BQH2026",2,0,2023-11-01
"12","10:00","BQZ2025",2,0,2023-11-01
"13","10:00","BQU2025",2,0,2023-11-01
"14","10:00","HQM2026",2,91,2023-11-01
"15","10:00","BQM2026",2,0,2023-11-01
"16","10:00","BQH2026",2,0,2023-11-01
"17","10:00","BQZ2025",2,0,2023-11-01
"18","10:00","BQU2025",2,0,2023-11-01
"19","10:00","HQM2026",2,91,2023-11-01
"20","10:25","EAM2027",20,167.9,2023-11-01
"21","10:25","EAU2027",20,167.9,2023-11-01
"22","10:28","BQM2026",2,86.63,2023-11-01
"23","10:28","BQH2026",2,108.33,2023-11-01
"24","10:28","BQZ2025",2,78.6,2023-11-01
"25","10:28","BQU2025",2,90.77,2023-11-01
"26","10:28","HQM2026",2,91,2023-11-01
"27","10:30","BQM2026",1,86.63,2023-11-01
"28","10:30","BQH2026",1,108.33,2023-11-01
"29","10:30","BQZ2025",1,78.6,2023-11-01
"30","10:30","BQU2025",1,90.77,2023-11-01
"31","10:30","HQM2026",1,91,2023-11-01
"32","10:31","BQM2026",2,0,2023-11-01
"33","10:31","BQH2026",2,0,2023-11-01
"34","10:31","BQZ2025",2,0,2023-11-01
"35","10:31","BQU2025",2,0,2023-11-01
"36","10:31","HQM2026",2,91,2023-11-01
"37","10:35","HQZ2025",2,93.6,2023-11-01
"38","10:35","BQM2025",2,0,2023-11-01
"39","10:35","BQH2025",2,0,2023-11-01
"40","10:35","BQZ2025",2,0,2023-11-01
"41","10:35","BQU2025",2,0,2023-11-01
"42","10:36","BQZ2024",5,76.29,2023-11-01
"43","10:36","BQU2024",5,93.7,2023-11-01
"44","10:49","BQU2024",10,93.7,2023-11-01
"45","11:02","BQM2026",4,0,2023-11-01
"46","11:02","BQH2026",4,0,2023-11-01
"47","11:02","BQZ2025",4,0,2023-11-01
"48","11:02","BQU2025",4,0,2023-11-01
"49","11:02","HQM2026",4,91.1,2023-11-01
"50","11:04","BQU2024",1,93.7,2023-11-01
"51","11:04","BVM2024",2,85,2023-11-01
"52","11:04","BVU2024",2,83,2023-11-01
"53","11:05","BVZ2024",2,0,2023-11-01
"54","11:05","BVU2024",2,0,2023-11-01
"55","11:05","BVM2025",2,0,2023-11-01
"56","11:05","HVM2025",2,70.25,2023-11-01
"57","11:05","BVH2025",2,0,2023-11-01
"58","11:05","BVZ2024",5,0,2023-11-01
"59","11:05","BVU2024",5,0,2023-11-01
"60","11:05","BVM2025",5,0,2023-11-01
"61","11:05","HVM2025",5,70.25,2023-11-01
"62","11:05","BVH2025",5,0,2023-11-01
"63","11:05","BVZ2024",3,0,2023-11-01
"64","11:05","BVU2024",3,0,2023-11-01
"65","11:05","BVM2025",3,0,2023-11-01
"66","11:05","HVM2025",3,70.25,2023-11-01
"67","11:05","BVH2025",3,0,2023-11-01
"68","11:05","BQU2024",2,94.25,2023-11-01
"69","11:05","HVZ2024",2,71.5,2023-11-01
"70","11:05","BVZ2024",2,0,2023-11-01
"71","11:05","BVU2024",2,0,2023-11-01
"72","11:05","BVH2024",2,0,2023-11-01
"73","11:05","BVM2024",2,0,2023-11-01
"74","11:06","BVM2024",2,84.75,2023-11-01
"75","11:16","BVM2024",2,85.25,2023-11-01
"76","11:16","BNM2024",2,117,2023-11-01
"77","11:17","BVZ2024",3,0,2023-11-01
"78","11:17","BVU2024",3,0,2023-11-01
"79","11:17","BVM2025",3,0,2023-11-01
"80","11:17","HVM2025",3,70.5,2023-11-01
"81","11:17","BVH2025",3,0,2023-11-01
"82","11:20","BVZ2024",2,0,2023-11-01
"83","11:20","BVU2024",2,0,2023-11-01
"84","11:20","BVM2025",2,0,2023-11-01
"85","11:20","HVM2025",2,70.5,2023-11-01
"86","11:20","BVH2025",2,0,2023-11-01
"87","11:20","BVM2024",1,85.25,2023-11-01
"88","11:21","BVM2024",1,85.25,2023-11-01
"89","11:21","BVM2024",2,85.25,2023-11-01
"90","11:23","BVM2024",1,85.25,2023-11-01
"91","11:28","BVM2025",3,79.3,2023-11-01
"92","11:30","BVH2025",5,71.67,2023-11-01
"93","11:32","BVH2025",5,71.67,2023-11-01
"94","11:52","GQZ2023",5,10.5,2023-11-01
"95","12:00","BQZ2024",1,77.25,2023-11-01
"96","12:04","GQZ2023",5,10.5,2023-11-01
"97","13:23","BQM2024",2,94,2023-11-01
"98","13:23","BNM2024",1,116,2023-11-01
"99","13:23","BNM2025",1,122.5,2023-11-01
"100","13:24","BQZ2024",1,77,2023-11-01
"101","13:30","BNH2024",1,110.75,2023-11-01
"102","13:31","EDZ2023",12,113.25,2023-11-01
"103","13:31","EDJ2024",12,166.75,2023-11-01
"104","13:31","EDX2023",12,144.5,2023-11-01
"105","13:31","EHF2024",12,113,2023-11-01
"106","13:31","EDJ2024",12,171.9,2023-11-01
"107","13:31","EHF2024",12,116,2023-11-01
"108","13:31","EDF2024",12,135,2023-11-01
"109","13:31","EHH2024",12,140,2023-11-01
"110","13:31","EHX2023",12,119.1,2023-11-01
"111","13:31","EHG2024",12,145,2023-11-01
"112","13:31","EEH2024",12,132.4,2023-11-01
"113","13:31","EEZ2023",12,103.05,2023-11-01
"114","13:31","EAM2024",12,185,2023-11-01
"115","13:31","EAM2024",3,184.25,2023-11-01
"116","13:31","EHF2024",12,117.45,2023-11-01
"117","13:32","EAH2024",12,166.3,2023-11-01
"118","13:32","EHF2024",12,119.5,2023-11-01
"119","13:32","EDF2024",12,138.5,2023-11-01
"120","13:32","EHZ2023",12,91.5,2023-11-01
"121","13:32","EDJ2024",12,172,2023-11-01
"122","13:33","EDF2024",12,136.5,2023-11-01
"123","13:33","EHF2024",12,117.05,2023-11-01
"124","13:33","EAM2026",24,186,2023-11-01
"125","13:33","EAU2026",12,187.05,2023-11-01
"126","13:33","EAU2026",12,187,2023-11-01
"127","13:33","EAU2026",12,187,2023-11-01
"128","13:33","EHF2024",12,114.45,2023-11-01
"129","13:33","EDF2024",12,138.35,2023-11-01
"130","13:33","EHF2024",12,115.35,2023-11-01
"131","13:33","EDF2024",12,139.8,2023-11-01
"132","13:35","EDF2024",12,137.4,2023-11-01
"133","13:35","EAH2026",12,140.15,2023-11-01
"134","13:35","EEH2026",12,100,2023-11-01
"135","13:36","HVZ2024",1,71.25,2023-11-01
"136","13:36","BVZ2024",1,0,2023-11-01
"137","13:36","BVU2024",1,0,2023-11-01
"138","13:36","BVH2024",1,0,2023-11-01
"139","13:36","BVM2024",1,0,2023-11-01
"140","13:36","BVH2024",1,70,2023-11-01
"141","13:37","EDJ2024",12,168,2023-11-01
"142","13:37","EHF2024",12,116.75,2023-11-01
"143","13:37","EHF2024",12,117.95,2023-11-01
"144","13:37","EDF2024",12,137,2023-11-01
"145","13:37","EHZ2023",12,92.1,2023-11-01
"146","13:37","EAM2027",12,171.8,2023-11-01
"147","13:37","EAU2027",12,172,2023-11-01
"148","13:38","EAH2026",24,140,2023-11-01
"149","13:38","EAH2026",12,140.1,2023-11-01
"150","13:38","EAH2026",12,139,2023-11-01
"151","13:38","EAH2026",12,139.2,2023-11-01
"152","13:38","EEH2026",12,100,2023-11-01
"153","13:38","EAM2026",12,184.25,2023-11-01
"154","13:38","EAM2026",12,184.3,2023-11-01
"155","13:38","EAU2026",24,184.2,2023-11-01
"156","13:39","EDJ2024",12,166,2023-11-01
"157","13:39","EHH2024",12,143.15,2023-11-01
"158","13:39","EDH2024",12,175.25,2023-11-01
"159","13:39","EDH2024",12,175,2023-11-01
"160","13:39","EDH2024",12,174.95,2023-11-01
"161","13:41","EAH2024",17,167,2023-11-01
"162","13:41","EEH2024",12,135,2023-11-01
"163","13:41","EDH2024",12,176.95,2023-11-01
"164","13:41","EEH2024",5,135.15,2023-11-01
"165","13:41","EEZ2027",12,71.45,2023-11-01
"166","13:41","EEZ2027",12,71,2023-11-01
"167","13:41","EEZ2027",12,71.1,2023-11-01
"168","13:41","EEZ2027",12,71.55,2023-11-01
"169","13:41","EAZ2027",24,100,2023-11-01
"170","13:41","EAZ2027",12,99.5,2023-11-01
"171","13:41","EEH2027",12,92,2023-11-01
"172","13:41","EEH2027",12,92.05,2023-11-01
"173","13:41","EEM2026",12,143.85,2023-11-01
"174","13:41","EEH2027",24,90.7,2023-11-01
"175","13:41","EEH2027",12,90.15,2023-11-01
"176","13:41","EEH2027",12,89.85,2023-11-01
"177","13:41","EAH2027",12,129.05,2023-11-01
"178","13:41","EAH2027",24,129,2023-11-01
"179","13:42","EAZ2027",12,98.95,2023-11-01
"180","13:42","EAZ2027",12,98.8,2023-11-01
"181","13:42","EEH2027",12,91,2023-11-01
"182","13:42","EEU2026",12,143.3,2023-11-01
"183","13:42","EHH2024",12,145.85,2023-11-01
"184","13:42","EHH2024",12,146,2023-11-01
"185","13:42","EHH2024",12,145.75,2023-11-01
"186","13:42","EAM2027",12,169.95,2023-11-01
"187","13:42","EAM2027",10,170,2023-11-01
"188","13:42","EEH2024",12,138.15,2023-11-01
"189","13:42","EEH2024",12,138.2,2023-11-01
"190","13:42","EEH2024",12,138.4,2023-11-01
"191","13:43","EHG2024",12,147,2023-11-01
"192","13:43","EHH2024",12,148.35,2023-11-01
"193","13:43","EAH2027",12,128.75,2023-11-01
"194","13:44","BQM2024",2,94,2023-11-01
"195","13:44","EAU2024",2,185.25,2023-11-01
"196","13:45","EDX2023",5,146.95,2023-11-01
"197","13:45","EDX2023",12,146.4,2023-11-01
"198","13:46","EHZ2023",12,93.4,2023-11-01
"199","13:46","EHZ2023",12,93.45,2023-11-01
"200","13:46","EHZ2023",12,92.95,2023-11-01
"201","13:46","EHZ2023",12,93.1,2023-11-01
"202","13:46","EDZ2023",24,114,2023-11-01
"203","13:54","EHG2024",12,146.6,2023-11-01
"204","13:54","EHH2024",12,148.35,2023-11-01
"205","13:54","EHF2024",12,115,2023-11-01
"206","13:54","EHH2024",12,148.1,2023-11-01
"207","13:54","EHH2024",24,146,2023-11-01
