"time_aedt","code","volume","price_doll_mwh","date"
"08:31","EAU2027",12,182.25,2024-05-28
"08:32","EHN2024",5,239.5,2024-05-28
"08:32","EHN2024",4,239.5,2024-05-28
"08:32","EHQ2024",9,227.8,2024-05-28
"08:32","EAU2024",12,245.85,2024-05-28
"08:32","EAM2026",12,202,2024-05-28
"08:32","EAU2026",6,202,2024-05-28
"08:32","EEH2027",6,102,2024-05-28
"08:33","EAM2025",6,228,2024-05-28
"08:33","EEM2025",6,181.1,2024-05-28
"10:21","HQZ2025",5,103.5,2024-05-28
"10:21","BQM2025",5,0,2024-05-28
"10:21","BQH2025",5,0,2024-05-28
"10:21","BQZ2025",5,0,2024-05-28
"10:21","BQU2025",5,0,2024-05-28
"10:24","HQZ2025",3,103.75,2024-05-28
"10:24","BQM2025",3,0,2024-05-28
"10:24","BQH2025",3,0,2024-05-28
"10:24","BQZ2025",3,0,2024-05-28
"10:24","BQU2025",3,0,2024-05-28
"10:24","BNM2026",1,0,2024-05-28
"10:24","BNU2026",1,0,2024-05-28
"10:24","BNZ2026",1,0,2024-05-28
"10:24","HNZ2026",1,129,2024-05-28
"10:24","BNH2026",1,0,2024-05-28
"10:25","HQZ2025",4,104,2024-05-28
"10:25","BQM2025",4,0,2024-05-28
"10:25","BQH2025",4,0,2024-05-28
"10:25","BQZ2025",4,0,2024-05-28
"10:25","BQU2025",4,0,2024-05-28
"10:31","BNM2026",5,0,2024-05-28
"10:31","BNU2026",5,0,2024-05-28
"10:31","BNZ2026",5,0,2024-05-28
"10:31","HNZ2026",5,129,2024-05-28
"10:31","BNH2026",5,0,2024-05-28
"10:31","BQM2026",1,0,2024-05-28
"10:31","BQH2026",1,0,2024-05-28
"10:31","BQZ2026",1,0,2024-05-28
"10:31","HQZ2026",1,99,2024-05-28
"10:31","BQU2026",1,0,2024-05-28
"10:33","HQZ2025",3,104.25,2024-05-28
"10:33","BQM2025",3,0,2024-05-28
"10:33","BQH2025",3,0,2024-05-28
"10:33","BQZ2025",3,0,2024-05-28
"10:33","BQU2025",3,0,2024-05-28
"10:35","BNM2026",2,0,2024-05-28
"10:35","BNU2026",2,0,2024-05-28
"10:35","BNZ2026",2,0,2024-05-28
"10:35","HNZ2026",2,128,2024-05-28
"10:35","BNH2026",2,0,2024-05-28
"10:36","HQZ2025",2,104.25,2024-05-28
"10:36","BQM2025",2,0,2024-05-28
"10:36","BQH2025",2,0,2024-05-28
"10:36","BQZ2025",2,0,2024-05-28
"10:36","BQU2025",2,0,2024-05-28
"10:37","BNM2026",3,0,2024-05-28
"10:37","BNU2026",3,0,2024-05-28
"10:37","BNZ2026",3,0,2024-05-28
"10:37","HNZ2026",3,128,2024-05-28
"10:37","BNH2026",3,0,2024-05-28
"10:39","BNM2026",1,137.12,2024-05-28
"10:39","BNU2026",1,136.47,2024-05-28
"10:39","BNZ2026",1,104.3,2024-05-28
"10:39","HNZ2026",1,127.5,2024-05-28
"10:39","BNH2026",1,132.32,2024-05-28
"10:40","HQZ2025",2,103.75,2024-05-28
"10:40","BQM2025",2,0,2024-05-28
"10:40","BQH2025",2,0,2024-05-28
"10:40","BQZ2025",2,0,2024-05-28
"10:40","BQU2025",2,0,2024-05-28
"10:43","BNU2025",2,0,2024-05-28
"10:43","HNZ2025",2,127,2024-05-28
"10:43","BNM2025",2,0,2024-05-28
"10:43","BNH2025",2,0,2024-05-28
"10:43","BNZ2025",2,0,2024-05-28
"10:45","HQZ2025",3,103.75,2024-05-28
"10:45","BQM2025",3,0,2024-05-28
"10:45","BQH2025",3,0,2024-05-28
"10:45","BQZ2025",3,0,2024-05-28
"10:45","BQU2025",3,0,2024-05-28
"10:48","BNM2026",1,0,2024-05-28
"10:48","BNU2026",1,0,2024-05-28
"10:48","BNZ2026",1,0,2024-05-28
"10:48","HNZ2026",1,128,2024-05-28
"10:48","BNH2026",1,0,2024-05-28
"10:51","BNU2025",2,0,2024-05-28
"10:51","HNZ2025",2,127.5,2024-05-28
"10:51","BNM2025",2,0,2024-05-28
"10:51","BNH2025",2,0,2024-05-28
"10:51","BNZ2025",2,0,2024-05-28
"10:52","BNU2025",1,135.46,2024-05-28
"10:52","BNU2025",3,0,2024-05-28
"10:52","HNZ2025",1,127.51,2024-05-28
"10:52","HNZ2025",3,127.5,2024-05-28
"10:52","BNM2025",1,136.23,2024-05-28
"10:52","BNM2025",3,0,2024-05-28
"10:52","BNH2025",1,133.58,2024-05-28
"10:52","BNH2025",3,0,2024-05-28
"10:52","BNZ2025",1,105,2024-05-28
"10:52","BNZ2025",3,0,2024-05-28
"10:54","BNU2025",1,0,2024-05-28
"10:54","HNZ2025",1,127.51,2024-05-28
"10:54","BNM2025",1,0,2024-05-28
"10:54","BNH2025",1,0,2024-05-28
"10:54","BNZ2025",1,0,2024-05-28
"10:54","BSH2026",2,0,2024-05-28
"10:54","HSM2026",2,103,2024-05-28
"10:54","BSM2026",2,0,2024-05-28
"10:54","BSU2025",2,0,2024-05-28
"10:54","BSZ2025",2,0,2024-05-28
"10:55","GNU2026",2,33.46,2024-05-28
