"time_aedt","code","volume","price_doll_mwh","date"
"08:33","EAU2026",12,216,2024-08-20
"08:33","EAM2026",12,216,2024-08-20
"08:45","EEM2027",8,167,2024-08-20
"08:45","EEU2027",5,167,2024-08-20
"08:45","EAM2025",12,277.8,2024-08-20
"08:45","EEM2025",12,247.8,2024-08-20
"09:39","EAZ2027",21,129,2024-08-20
"09:50","EAH2027",11,156.95,2024-08-20
"09:50","EEH2027",11,124.6,2024-08-20
"10:00","BQZ2024",8,96.99,2024-08-20
"10:00","BNZ2024",5,114.5,2024-08-20
"10:00","GNZ2024",5,30.6,2024-08-20
"10:00","HQZ2025",3,100.39,2024-08-20
"10:00","BQM2025",3,0,2024-08-20
"10:00","BQH2025",3,0,2024-08-20
"10:00","BQZ2025",3,0,2024-08-20
"10:00","BQU2025",3,0,2024-08-20
"10:02","BNH2025",1,123,2024-08-20
"10:05","BQH2025",2,125,2024-08-20
"10:07","BQZ2024",2,96,2024-08-20
"10:07","BQH2025",1,124.5,2024-08-20
"10:08","BQH2025",1,124.5,2024-08-20
"10:08","BNH2025",1,122,2024-08-20
"10:08","BNH2025",1,122,2024-08-20
"10:09","BQZ2024",3,95.5,2024-08-20
"10:09","BNH2025",2,122,2024-08-20
"10:12","BVM2025",1,84.75,2024-08-20
"10:16","BVZ2024",2,53,2024-08-20
"10:16","BVZ2024",1,53.05,2024-08-20
"10:16","BNZ2024",2,110.25,2024-08-20
"10:16","BNZ2024",3,110,2024-08-20
"10:16","BVU2024",2,129,2024-08-20
"10:16","GVZ2024",2,7,2024-08-20
"10:17","GQH2025",2,42.88,2024-08-20
"10:17","GQZ2025",2,15.95,2024-08-20
"10:17","GQU2025",2,16.09,2024-08-20
"10:17","GQM2025",2,17.45,2024-08-20
"10:17","RQZ2025",2,23,2024-08-20
"10:17","BVU2024",2,129,2024-08-20
"10:17","BNZ2024",2,110,2024-08-20
"10:17","BNZ2024",1,110,2024-08-20
"10:18","GNZ2024",1,27,2024-08-20
"10:18","BQH2025",2,124,2024-08-20
"10:18","HQZ2025",2,99.75,2024-08-20
"10:18","BQM2025",2,96.48,2024-08-20
"10:18","BQH2025",2,124.89,2024-08-20
"10:18","BQZ2025",2,85.8,2024-08-20
"10:18","BQU2025",2,92.34,2024-08-20
"10:18","BNH2025",2,121,2024-08-20
"10:18","BNM2026",1,122.83,2024-08-20
"10:18","BNU2026",1,121.75,2024-08-20
"10:18","BNZ2026",1,100.18,2024-08-20
"10:18","HNZ2026",1,116.5,2024-08-20
"10:18","BNH2026",1,121.42,2024-08-20
"10:19","BQU2024",2,119,2024-08-20
"10:19","BNM2026",1,122.83,2024-08-20
"10:19","BNU2026",1,121.75,2024-08-20
"10:19","BNZ2026",1,100.18,2024-08-20
"10:19","HNZ2026",1,116.5,2024-08-20
"10:19","BNH2026",1,121.42,2024-08-20
"10:19","BNM2026",1,122.83,2024-08-20
"10:19","BNU2026",1,121.75,2024-08-20
"10:19","BNZ2026",1,100.18,2024-08-20
"10:19","HNZ2026",1,116.5,2024-08-20
"10:19","BNH2026",1,121.42,2024-08-20
"10:19","BQM2026",1,88.96,2024-08-20
"10:19","BQH2026",1,120.05,2024-08-20
"10:19","BQZ2026",1,82.7,2024-08-20
"10:19","HQZ2026",1,95,2024-08-20
"10:19","BQU2026",1,88.77,2024-08-20
"10:19","BNU2024",1,146,2024-08-20
"10:19","BNU2024",5,145,2024-08-20
"10:19","GNU2024",2,33,2024-08-20
"10:20","BVU2024",10,129,2024-08-20
"10:20","GVU2024",10,27.25,2024-08-20
"10:20","BVZ2024",2,52.11,2024-08-20
"10:20","BVU2024",2,129,2024-08-20
"10:21","BVU2024",3,129,2024-08-20
"10:21","GVZ2024",2,7,2024-08-20
"10:24","BNU2025",1,120.5,2024-08-20
"10:24","BNZ2024",1,110,2024-08-20
"10:24","BNH2025",1,121,2024-08-20
"10:24","BNU2025",1,120.5,2024-08-20
"10:24","BNZ2024",1,110,2024-08-20
"10:25","GQH2025",2,42.88,2024-08-20
"10:25","GQZ2025",2,15.95,2024-08-20
"10:25","GQU2025",2,16.09,2024-08-20
"10:25","GQM2025",2,17.45,2024-08-20
"10:25","RQZ2025",2,23,2024-08-20
"10:25","BQH2025",1,124.5,2024-08-20
"10:25","GNZ2024",3,28,2024-08-20
"10:25","GNZ2024",2,28.25,2024-08-20
"10:26","BNH2025",1,121,2024-08-20
"10:26","BNM2025",1,125,2024-08-20
"10:27","BNH2025",1,121,2024-08-20
"10:27","BNZ2024",2,110,2024-08-20
"10:27","BVM2025",1,85.75,2024-08-20
"10:27","GNZ2024",2,28.25,2024-08-20
"10:27","BNM2025",1,125,2024-08-20
"10:27","BNZ2024",2,110,2024-08-20
"10:28","BNZ2024",1,110,2024-08-20
"10:28","BVM2025",2,86,2024-08-20
"10:28","BVU2025",1,81,2024-08-20
"10:28","BNZ2024",3,110,2024-08-20
"10:28","BNM2025",1,125,2024-08-20
"10:28","BNZ2024",1,110,2024-08-20
"10:28","HVZ2025",1,70.25,2024-08-20
"10:28","BVM2025",1,85.35,2024-08-20
"10:28","BVH2025",1,69.39,2024-08-20
"10:28","BVZ2025",1,47.02,2024-08-20
"10:28","BVU2025",1,79.39,2024-08-20
"10:28","HVZ2025",1,70.25,2024-08-20
"10:28","BVM2025",1,85.35,2024-08-20
"10:28","BVH2025",1,69.39,2024-08-20
"10:28","BVZ2025",1,47.02,2024-08-20
"10:28","BVU2025",1,79.39,2024-08-20
"10:30","GVZ2025",5,7.76,2024-08-20
"10:30","BNU2024",1,145,2024-08-20
"10:31","GNZ2024",2,28.5,2024-08-20
"10:35","BQZ2024",1,95.5,2024-08-20
"10:35","GVZ2024",5,7,2024-08-20
"10:50","EEU2024",36,409.5,2024-08-20
"10:56","BVM2025",2,86.35,2024-08-20
"10:57","BVM2025",1,86,2024-08-20
"10:58","BVM2025",2,86.1,2024-08-20
"10:58","BNH2025",1,121.75,2024-08-20
"11:02","BVU2024",5,129,2024-08-20
"11:05","BNZ20240015500C",2,8.5,2024-08-20
"11:05","BVZ20240008000C",2,3.5,2024-08-20
"11:08","BQH2025",2,125,2024-08-20
"11:10","GVM2025",2,12,2024-08-20
"11:11","GVM2025",1,12,2024-08-20
"11:12","BVU2024",1,130,2024-08-20
"11:12","BVU2024",1,130,2024-08-20
"11:12","BVU2024",1,130,2024-08-20
"11:15","EAM2027",12,207,2024-08-20
"11:15","EAU2027",12,207,2024-08-20
"11:19","GQZ2026",1,16.36,2024-08-20
"11:19","RQZ2026",1,22.5,2024-08-20
"11:19","GQU2026",1,16.11,2024-08-20
"11:19","GQM2026",1,15.63,2024-08-20
"11:19","GQH2026",1,42.25,2024-08-20
"11:25","BQH2025",1,125.25,2024-08-20
"11:26","BQH2025",1,125.25,2024-08-20
"11:27","HQZ2025",1,100.3,2024-08-20
"11:27","BQM2025",1,0,2024-08-20
"11:27","BQH2025",1,0,2024-08-20
"11:27","BQZ2025",1,0,2024-08-20
"11:27","BQU2025",1,0,2024-08-20
"11:31","BQH2025",1,125.5,2024-08-20
"11:33","BQU2024",1,119,2024-08-20
"11:35","GVM2025",2,12,2024-08-20
"11:36","GVM2025",5,12,2024-08-20
"11:47","GVH2025",5,26.75,2024-08-20
"12:04","HNZ20250015000C",5,0.7,2024-08-20
"12:04","HNZ20250016000C",10,0.28,2024-08-20
"12:20","BQH2025",2,125.5,2024-08-20
"12:22","BNH2025",1,121,2024-08-20
"12:22","BVM2025",2,86,2024-08-20
"12:23","BNM2025",4,125,2024-08-20
"12:24","BNU2025",1,121,2024-08-20
"12:24","BNM2025",1,125,2024-08-20
"12:28","BVH2025",1,69,2024-08-20
"12:28","BVH2025",1,69,2024-08-20
"12:28","BVH2025",1,69,2024-08-20
"12:28","BQH2025",2,125.5,2024-08-20
"12:32","HVZ2025",1,71,2024-08-20
"12:32","BVM2025",1,86.26,2024-08-20
"12:32","BVH2025",1,70.13,2024-08-20
"12:32","BVZ2025",1,47.53,2024-08-20
"12:32","BVU2025",1,80.23,2024-08-20
"12:32","BVH2025",1,69.5,2024-08-20
"12:33","BVM2025",1,86.5,2024-08-20
"12:33","BVU2025",2,80.7,2024-08-20
"12:33","HVZ2025",1,71,2024-08-20
"12:33","BVM2025",1,86.26,2024-08-20
"12:33","BVH2025",1,70.13,2024-08-20
"12:33","BVZ2025",1,47.53,2024-08-20
"12:33","BVU2025",1,80.23,2024-08-20
"12:34","HVZ2025",1,71,2024-08-20
"12:34","BVM2025",1,86.26,2024-08-20
"12:34","BVH2025",1,70.13,2024-08-20
"12:34","BVZ2025",1,47.53,2024-08-20
"12:34","BVU2025",1,80.23,2024-08-20
"12:34","HQZ2025",3,100.5,2024-08-20
"12:34","BQM2025",3,0,2024-08-20
"12:34","BQH2025",3,0,2024-08-20
"12:34","BQZ2025",3,0,2024-08-20
"12:34","BQU2025",3,0,2024-08-20
"12:35","BNZ2024",1,111.6,2024-08-20
"12:36","BNZ2024",3,111.5,2024-08-20
"12:36","BVZ2024",2,53,2024-08-20
"12:36","BVH2025",1,69.5,2024-08-20
"12:36","BVZ2024",2,52.75,2024-08-20
"12:36","HVZ2025",2,71,2024-08-20
"12:36","BVM2025",2,86.26,2024-08-20
"12:36","BVH2025",2,70.13,2024-08-20
"12:36","BVZ2025",2,47.53,2024-08-20
"12:36","BVU2025",2,80.23,2024-08-20
"12:37","BVH2025",1,69.5,2024-08-20
"12:38","HQZ2025",2,100.5,2024-08-20
"12:38","BQM2025",2,97.21,2024-08-20
"12:38","BQH2025",2,125.83,2024-08-20
"12:38","BQZ2025",2,86.44,2024-08-20
"12:38","BQU2025",2,93.03,2024-08-20
"12:38","HQZ2025",1,100.5,2024-08-20
"12:38","BQM2025",1,0,2024-08-20
"12:38","BQH2025",1,0,2024-08-20
"12:38","BQZ2025",1,0,2024-08-20
"12:38","BQU2025",1,0,2024-08-20
"12:38","BQH2025",1,125.5,2024-08-20
"12:40","GVH2025",5,27,2024-08-20
"12:40","BNM2026",1,122.83,2024-08-20
"12:40","BNU2026",1,121.75,2024-08-20
"12:40","BNZ2026",1,100.18,2024-08-20
"12:40","HNZ2026",1,116.5,2024-08-20
"12:40","BNH2026",1,121.42,2024-08-20
"12:40","BNM2026",1,122.83,2024-08-20
"12:40","BNU2026",1,121.75,2024-08-20
"12:40","BNZ2026",1,100.18,2024-08-20
"12:40","HNZ2026",1,116.5,2024-08-20
"12:40","BNH2026",1,121.42,2024-08-20
"12:41","BQH2025",1,125.5,2024-08-20
"12:41","BVU2025",1,80.31,2024-08-20
"12:41","BVM2025",1,86.25,2024-08-20
"12:42","BVH2025",1,69.5,2024-08-20
"12:42","BVH2025",1,69.5,2024-08-20
"12:42","BQU2024",1,119,2024-08-20
"12:43","HVZ2025",2,71,2024-08-20
"12:43","BVM2025",2,86.26,2024-08-20
"12:43","BVH2025",2,70.13,2024-08-20
"12:43","BVZ2025",2,47.53,2024-08-20
"12:43","BVU2025",2,80.23,2024-08-20
"12:44","HQZ2025",2,100.5,2024-08-20
"12:44","BQM2025",2,0,2024-08-20
"12:44","BQH2025",2,0,2024-08-20
"12:44","BQZ2025",2,0,2024-08-20
"12:44","BQU2025",2,0,2024-08-20
"12:45","HVZ2025",1,71,2024-08-20
"12:45","BVM2025",1,86.26,2024-08-20
"12:45","BVH2025",1,70.13,2024-08-20
"12:45","BVZ2025",1,47.53,2024-08-20
"12:45","BVU2025",1,80.23,2024-08-20
"12:46","HQZ2025",1,100.5,2024-08-20
"12:46","BQM2025",1,0,2024-08-20
"12:46","BQH2025",1,0,2024-08-20
"12:46","BQZ2025",1,0,2024-08-20
"12:46","BQU2025",1,0,2024-08-20
"12:48","BQH2025",1,125.5,2024-08-20
"12:48","BQH2025",1,125.5,2024-08-20
"12:53","EAH2026",24,166,2024-08-20
"12:59","BVU2024",6,129,2024-08-20
"13:00","BVU2024",2,129,2024-08-20
"13:00","BVZ2024",2,52.11,2024-08-20
"13:00","BVZ2024",2,52.21,2024-08-20
"13:01","BVU2024",2,129,2024-08-20
"13:03","EAH2026",13,166,2024-08-20
"13:03","EAH2025",2,227.5,2024-08-20
"13:17","EEH2026",8,131.1,2024-08-20
"13:17","BVM2025",1,85.5,2024-08-20
"13:17","BVM2025",2,85.6,2024-08-20
"13:17","BVU2025",1,80.06,2024-08-20
"13:17","BVU2025",1,80,2024-08-20
"13:17","BNH2025",1,120.1,2024-08-20
"13:18","BQH2025",2,125.5,2024-08-20
"13:18","BQH2025",1,125.5,2024-08-20
"13:18","BVM2025",1,85,2024-08-20
"13:19","BNH2025",1,120.05,2024-08-20
"13:19","BNH2025",1,120.1,2024-08-20
"13:19","GNH2025",1,41.55,2024-08-20
"13:19","BNH2025",1,120.05,2024-08-20
"13:19","BNH2025",1,120.05,2024-08-20
"13:19","BNH2025",1,120.05,2024-08-20
