"time_aedt","code","volume","price_doll_mwh","date"
"08:39","EHG2024",24,168.65,2024-01-04
"10:19","BNM2024",5,106,2024-01-04
"10:20","BNM2024",5,106,2024-01-04
"10:23","BNM2024",5,106,2024-01-04
"10:25","BNM2024",2,106,2024-01-04
"10:25","BNM2024",1,106,2024-01-04
"10:25","BNM2024",1,106,2024-01-04
"10:25","BNM2024",1,106,2024-01-04
"10:27","BNM2024",1,106,2024-01-04
"10:27","BNM2024",1,106,2024-01-04
"10:27","BNM2024",1,106,2024-01-04
"10:27","BNM2024",1,106,2024-01-04
"10:27","BNM2024",1,106,2024-01-04
"10:27","BNM2024",1,106,2024-01-04
"10:30","BVU2024",2,78,2024-01-04
"10:32","BQM2024",1,90,2024-01-04
"10:33","BVM2025",2,77,2024-01-04
"10:35","BVM2024",1,77.97,2024-01-04
"10:35","BNM2024",1,105.25,2024-01-04
"10:35","BNU2024",2,105,2024-01-04
"10:35","BNU2024",1,105,2024-01-04
"10:37","BNU2024",2,105,2024-01-04
"10:39","BVZ2024",4,0,2024-01-04
"10:39","BVU2024",4,0,2024-01-04
"10:39","BVM2025",4,0,2024-01-04
"10:39","HVM2025",4,68,2024-01-04
"10:39","BVH2025",4,0,2024-01-04
"10:41","BVZ2024",2,47.26,2024-01-04
"11:03","BVH2025",1,70.25,2024-01-04
"11:13","BVZ2024",8,0,2024-01-04
"11:13","BVU2024",8,0,2024-01-04
"11:13","BVM2025",8,0,2024-01-04
"11:13","HVM2025",8,68.3,2024-01-04
"11:13","BVH2025",8,0,2024-01-04
"11:19","BQM2024",1,90,2024-01-04
"11:19","BQM2024",1,90,2024-01-04
"11:19","BQM2024",1,90,2024-01-04
"11:19","BQM2024",1,90,2024-01-04
"11:19","BQM2024",1,90,2024-01-04
"11:19","BVM2024",1,79,2024-01-04
"11:20","BVH2025",1,70.25,2024-01-04
"11:21","BNM2024",1,105.75,2024-01-04
"11:21","BVU2025",1,77,2024-01-04
"11:31","BQZ2024",2,79,2024-01-04
"11:33","BQH2024",2,110,2024-01-04
"11:40","BVM2025",1,77.25,2024-01-04
"11:44","BVM2025",2,77,2024-01-04
"12:01","BVU2024",3,79,2024-01-04
"12:02","BNM2024",2,106,2024-01-04
"12:02","BNU2024",1,105.5,2024-01-04
